Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
FD4,9.15,Low Sugar,0.06,Dairy,119.21,OUT001,1987,High,Tier 2,Supermarket Type1,4587.86
FD233,15.2,Low Sugar,0.077,Frozen Foods,184.73,OUT003,1999,Medium,Tier 1,Departmental Store,5994.13
NC4151,10.15,No Sugar,0.014,Household,59.96,OUT002,1998,Small,Tier 3,Food Mart,1105.17
FD5072,19.01,Low Sugar,0.099,Snack Foods,181.17,OUT003,1999,Medium,Tier 1,Departmental Store,5587.58
FD4599,14.82,Low Sugar,0.054,Fruits and Vegetables,152.24,OUT001,1987,High,Tier 2,Supermarket Type1,4049.84
FD1367,12.24,Low Sugar,0.062,Fruits and Vegetables,93.84,OUT002,1998,Small,Tier 3,Food Mart,2271.26
DR3118,13.17,Low Sugar,0.055,Soft Drinks,168.8,OUT001,1987,High,Tier 2,Supermarket Type1,4015.24
FD8077,8.02,Low Sugar,0.045,Meat,145.98,OUT001,1987,High,Tier 2,Supermarket Type1,2385.54
FD681,13.75,Low Sugar,0.017,Snack Foods,154.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3856.15
FD2396,11.36,Regular,0.112,Snack Foods,157.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3379.19
FD5251,12.04,reg,0.132,Canned,135.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3068.91
FD8179,11.57,Low Sugar,0.065,Fruits and Vegetables,111.84,OUT001,1987,High,Tier 2,Supermarket Type1,2488.28
FD3930,14.39,Low Sugar,0.021,Baking Goods,114.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3184.62
FD2500,11.7,Low Sugar,0.01,Meat,142.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,3152.89
FD5666,15.58,Regular,0.046,Frozen Foods,186.63,OUT001,1987,High,Tier 2,Supermarket Type1,4924.65
FD8345,15.01,Low Sugar,0.09,Baking Goods,145.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3956.75
FD2732,15.77,Low Sugar,0.021,Dairy,144.56,OUT001,1987,High,Tier 2,Supermarket Type1,4107.65
FD5968,9.84,Regular,0.033,Frozen Foods,112.43,OUT002,1998,Small,Tier 3,Food Mart,2108.62
FD5019,13.51,Low Sugar,0.123,Dairy,140.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3511.58
FD3451,13.44,Low Sugar,0.032,Dairy,180.62,OUT003,1999,Medium,Tier 1,Departmental Store,4318.12
FD8593,9.06,Low Sugar,0.074,Snack Foods,120.19,OUT002,1998,Small,Tier 3,Food Mart,2092.56
NC7687,11.86,No Sugar,0.042,Household,138.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3091.75
DR6691,12.75,Low Sugar,0.186,Hard Drinks,128.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,3087.77
FD4686,10.73,Low Sugar,0.044,Frozen Foods,109.2,OUT002,1998,Small,Tier 3,Food Mart,2243.85
FD1214,9.95,Regular,0.032,Meat,112.26,OUT002,1998,Small,Tier 3,Food Mart,2131.95
FD6311,10.77,Low Sugar,0.057,Fruits and Vegetables,171.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,3535.01
FD6243,12.38,Low Sugar,0.028,Meat,180.73,OUT001,1987,High,Tier 2,Supermarket Type1,4080.93
NC8022,10.76,No Sugar,0.126,Health and Hygiene,152.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,3131.36
FD1008,11.2,Regular,0.12,Frozen Foods,165.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3507.04
FD1268,12.42,Regular,0.018,Snack Foods,157.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,3604.94
FD1053,15.71,Regular,0.053,Frozen Foods,140.71,OUT001,1987,High,Tier 2,Supermarket Type1,4015.69
FD4103,14.8,Low Sugar,0.11,Fruits and Vegetables,180.39,OUT001,1987,High,Tier 2,Supermarket Type1,4622.12
FD1494,11.44,Regular,0.054,Fruits and Vegetables,113.44,OUT001,1987,High,Tier 2,Supermarket Type1,2491.75
FD5853,12.55,Low Sugar,0.095,Meat,139.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,3273.82
DR4994,13.51,Low Sugar,0.033,Soft Drinks,165.08,OUT001,1987,High,Tier 2,Supermarket Type1,4017.37
FD6488,12.3,Low Sugar,0.185,Dairy,153.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3516.99
NC7017,11.29,No Sugar,0.133,Health and Hygiene,170.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,3633.14
FD5757,11.92,Low Sugar,0.035,Meat,166.65,OUT004,2009,Medium,Tier 2,Supermarket Type2,3689.54
FD819,13.34,Low Sugar,0.039,Frozen Foods,150.81,OUT004,2009,Medium,Tier 2,Supermarket Type2,3686.47
NC4565,15.51,No Sugar,0.118,Household,164.9,OUT003,1999,Medium,Tier 1,Departmental Store,4463.89
NC1818,12.36,No Sugar,0.029,Household,187.47,OUT003,1999,Medium,Tier 1,Departmental Store,4214.28
NC8572,14.65,No Sugar,0.032,Household,226.69,OUT003,1999,Medium,Tier 1,Departmental Store,5534.2
FD5270,15.56,Regular,0.03,Fruits and Vegetables,137.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3924.03
FD2629,11.2,Low Sugar,0.032,Snack Foods,96.67,OUT002,1998,Small,Tier 3,Food Mart,2095.15
NC8159,12.73,No Sugar,0.137,Household,146.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3454.89
FD5319,18.18,Low Sugar,0.124,Dairy,195.61,OUT003,1999,Medium,Tier 1,Departmental Store,5697.18
FD6536,16.55,Regular,0.052,Canned,184.84,OUT003,1999,Medium,Tier 1,Departmental Store,5106.97
FD6711,11.9,Regular,0.022,Snack Foods,119.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,2718.74
NC2586,15.33,No Sugar,0.04,Health and Hygiene,154.47,OUT003,1999,Medium,Tier 1,Departmental Store,4209.71
FD8274,13.19,Low Sugar,0.048,Canned,145.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,3545.22
FD7348,17.02,Regular,0.068,Snack Foods,154.38,OUT001,1987,High,Tier 2,Supermarket Type1,4591.37
FD1658,11.77,Low Sugar,0.057,Dairy,132.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,2951.21
FD606,14.68,Low Sugar,0.15,Snack Foods,190.38,OUT001,1987,High,Tier 2,Supermarket Type1,4798.6
FD2323,11.59,Low Sugar,0.055,Snack Foods,141.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3102.56
FD7287,16.3,Low Sugar,0.071,Dairy,154.75,OUT003,1999,Medium,Tier 1,Departmental Store,4434.93
FD2366,10.92,Regular,0.036,Baking Goods,140.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,2922.79
FD8065,10.77,Low Sugar,0.035,Snack Foods,115.23,OUT001,1987,High,Tier 2,Supermarket Type1,2376.42
DR2078,11.09,Low Sugar,0.158,Soft Drinks,153.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3227.98
FD3545,12.33,Low Sugar,0.053,Fruits and Vegetables,86.72,OUT002,1998,Small,Tier 3,Food Mart,2146.46
FD6607,12.58,Low Sugar,0.184,Fruits and Vegetables,166.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3827.84
FD5728,10.25,Low Sugar,0.117,Snack Foods,186.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3714.66
FD1325,12.78,Regular,0.05,Baking Goods,167.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3911.7
NC6266,12.1,No Sugar,0.057,Others,201.72,OUT003,1999,Medium,Tier 1,Departmental Store,4446.42
FD5931,17.05,Low Sugar,0.066,Snack Foods,203.48,OUT003,1999,Medium,Tier 1,Departmental Store,5601.66
FD3875,11.66,Low Sugar,0.072,Meat,176.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3838.04
FD4792,11.73,Regular,0.109,Dairy,152.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3354.73
NC3574,10.79,No Sugar,0.084,Health and Hygiene,89.06,OUT002,1998,Small,Tier 3,Food Mart,1845.57
FD5372,13.3,Low Sugar,0.034,Fruits and Vegetables,98.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,2607.08
FD3037,12.34,Low Sugar,0.01,Fruits and Vegetables,134.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3120.62
NC1936,10.07,No Sugar,0.016,Household,136.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,2654.19
DR5254,15.54,Regular,0.079,Soft Drinks,168.78,OUT001,1987,High,Tier 2,Supermarket Type1,4550.19
FD7654,16.8,Regular,0.033,Breakfast,176.82,OUT003,1999,Medium,Tier 1,Departmental Store,4999.19
FD850,10.07,Low Sugar,0.043,Snack Foods,121.94,OUT001,1987,High,Tier 2,Supermarket Type1,2356.35
FD4300,11.19,Regular,0.084,Fruits and Vegetables,141.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3013.38
NC7509,11.32,No Sugar,0.04,Health and Hygiene,113.33,OUT001,1987,High,Tier 2,Supermarket Type1,2463.39
FD307,11.54,Regular,0.032,Frozen Foods,117.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,2491.34
NC4505,12.74,No Sugar,0.113,Health and Hygiene,188.23,OUT003,1999,Medium,Tier 1,Departmental Store,4316.38
FD8275,13.03,Low Sugar,0.043,Baking Goods,166.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3939.17
DR8080,8.18,Low Sugar,0.151,Soft Drinks,103.74,OUT002,1998,Small,Tier 3,Food Mart,1557.03
NC424,11.15,No Sugar,0.035,Household,204.67,OUT001,1987,High,Tier 2,Supermarket Type1,4532.81
FD2878,14.61,Low Sugar,0.026,Breads,141.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,3788.57
DR8743,13.2,Low Sugar,0.138,Soft Drinks,159.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,3838.27
FD6620,8.84,Low Sugar,0.017,Baking Goods,85.76,OUT002,1998,Small,Tier 3,Food Mart,1337.22
FD1344,13.44,Low Sugar,0.064,Breads,176.41,OUT003,1999,Medium,Tier 1,Departmental Store,4233.02
FD6892,13.3,Regular,0.106,Snack Foods,138.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3432.65
FD431,14.45,Low Sugar,0.042,Meat,170.68,OUT002,1998,Small,Tier 3,Food Mart,2071.28
FD2965,13.6,Low Sugar,0.022,Snack Foods,147.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,3686.19
FD3410,13.59,Low Sugar,0.038,Snack Foods,138.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3483.14
FD4149,14.65,Low Sugar,0.011,Frozen Foods,187.82,OUT001,1987,High,Tier 2,Supermarket Type1,4738.77
FD6323,14.98,Regular,0.046,Snack Foods,161.48,OUT003,1999,Medium,Tier 1,Departmental Store,4275.61
FD4504,14.69,Low Sugar,0.053,Fruits and Vegetables,152.72,OUT001,1987,High,Tier 2,Supermarket Type1,4030.5
FD8379,11.35,Low Sugar,0.036,Starchy Foods,148.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,3185.26
FD8550,18.65,Regular,0.093,Frozen Foods,155.21,OUT003,1999,Medium,Tier 1,Departmental Store,4975.48
FD6254,11.12,Low Sugar,0.074,Baking Goods,129.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,2749.33
NC7175,13.81,No Sugar,0.11,Household,154.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,3860.14
FD5808,9.86,Regular,0.01,Baking Goods,152.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,2934.95
FD6964,14.74,Low Sugar,0.147,Canned,99.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,2951.27
FD154,11.83,Regular,0.123,Frozen Foods,130.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,4968.47
FD8560,12.24,Low Sugar,0.006,Frozen Foods,107.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,2550.99
FD8584,10.5,Low Sugar,0.018,Dairy,109.36,OUT002,1998,Small,Tier 3,Food Mart,2196.45
DR592,9.12,Low Sugar,0.017,Soft Drinks,153.09,OUT002,1998,Small,Tier 3,Food Mart,800.36
FD1407,13.42,Low Sugar,0.038,Fruits and Vegetables,145.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3598.35
FD1816,6.42,Low Sugar,0.046,Fruits and Vegetables,122.2,OUT002,1998,Small,Tier 3,Food Mart,1536.78
NC5271,11.14,No Sugar,0.011,Household,127.18,OUT004,2009,Medium,Tier 2,Supermarket Type2,2705.66
FD589,12.35,Regular,0.038,Canned,124.56,OUT003,1999,Medium,Tier 1,Departmental Store,6140.27
FD6982,14.19,Low Sugar,0.235,Fruits and Vegetables,169.51,OUT003,1999,Medium,Tier 1,Departmental Store,4260.6
FD719,9.98,Low Sugar,0.057,Fruits and Vegetables,103.51,OUT002,1998,Small,Tier 3,Food Mart,1958.4
FD2425,11.67,Regular,0.035,Fruits and Vegetables,140.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3105.81
FD8403,15.3,Low Sugar,0.087,Dairy,199.37,OUT003,1999,Medium,Tier 1,Departmental Store,5121.75
NC8238,15.33,No Sugar,0.162,Health and Hygiene,121.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3526.22
NC5593,17.44,No Sugar,0.094,Others,181.24,OUT003,1999,Medium,Tier 1,Departmental Store,5235.95
FD4760,13.41,Low Sugar,0.128,Canned,178.88,OUT003,1999,Medium,Tier 1,Departmental Store,4276.47
NC5404,11.4,No Sugar,0.126,Others,116.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,2543.72
FD6295,13.05,Regular,0.055,Dairy,165.89,OUT004,2009,Medium,Tier 2,Supermarket Type2,3929.68
FD5995,15.23,Regular,0.067,Fruits and Vegetables,254.34,OUT003,1999,Medium,Tier 1,Departmental Store,6231.41
FD6016,17.77,Low Sugar,0.113,Frozen Foods,191.63,OUT003,1999,Medium,Tier 1,Departmental Store,5522.96
DR5817,12.87,Low Sugar,0.014,Soft Drinks,150.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3578.6
NC254,8.65,No Sugar,0.119,Household,140.56,OUT001,1987,High,Tier 2,Supermarket Type1,3670.8
FD5810,13.61,Low Sugar,0.124,Dairy,157.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3894.16
FD3910,13.2,Low Sugar,0.077,Fruits and Vegetables,136.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,3370.6
FD2324,15.46,Regular,0.004,Fruits and Vegetables,150.48,OUT001,1987,High,Tier 2,Supermarket Type1,4157.91
NC4132,9.67,No Sugar,0.082,Household,104.08,OUT002,1998,Small,Tier 3,Food Mart,1900.56
FD395,13.83,Low Sugar,0.064,Snack Foods,161.4,OUT002,1998,Small,Tier 3,Food Mart,1072.99
FD5050,14.36,Low Sugar,0.035,Snack Foods,157.28,OUT001,1987,High,Tier 2,Supermarket Type1,4048.37
DR7148,7.38,Regular,0.018,Soft Drinks,61,OUT002,1998,Small,Tier 3,Food Mart,501.72
FD2842,16.34,Regular,0.055,Canned,141.81,OUT001,1987,High,Tier 2,Supermarket Type1,4179.16
NC756,12.81,No Sugar,0.074,Health and Hygiene,111.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,2772.15
NC3703,16.07,No Sugar,0.053,Household,200.63,OUT003,1999,Medium,Tier 1,Departmental Store,5321.84
FD501,12.44,Low Sugar,0.093,Dairy,137.86,OUT002,1998,Small,Tier 3,Food Mart,552
FD8456,12.78,Low Sugar,0.07,Fruits and Vegetables,143.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3411.71
NC365,12.35,No Sugar,0.025,Health and Hygiene,151.39,OUT004,2009,Medium,Tier 2,Supermarket Type2,5119.47
FD5224,11.64,Low Sugar,0.019,Dairy,153.69,OUT004,2009,Medium,Tier 2,Supermarket Type2,3361.36
FD2069,10.48,Regular,0.015,Meat,154.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3110.05
FD5814,12.13,Low Sugar,0.124,Fruits and Vegetables,133.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,3066.52
NC156,12.18,No Sugar,0.15,Household,147.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3778.82
FD6905,13.12,Regular,0.113,Canned,132.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3264.7
DR8074,14.28,Low Sugar,0.039,Soft Drinks,157.16,OUT001,1987,High,Tier 2,Supermarket Type1,4028.76
FD7358,11.24,Low Sugar,0.041,Meat,118.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,2545.21
NC640,10.48,No Sugar,0.023,Others,108.81,OUT002,1998,Small,Tier 3,Food Mart,2179.59
FD4063,11.91,Regular,0.115,Fruits and Vegetables,121.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,2766.87
DR2183,17.12,Regular,0.111,Soft Drinks,217.03,OUT003,1999,Medium,Tier 1,Departmental Store,5894.91
NC7363,9.19,No Sugar,0.133,Health and Hygiene,119.26,OUT002,1998,Small,Tier 3,Food Mart,2102.94
FD8599,10.67,Low Sugar,0.11,Fruits and Vegetables,142.82,OUT004,2009,Medium,Tier 2,Supermarket Type2,2918.65
FD1647,14.75,Low Sugar,0.076,Snack Foods,187.48,OUT001,1987,High,Tier 2,Supermarket Type1,4754.73
FD2160,7.68,Low Sugar,0.05,Snack Foods,67.01,OUT002,1998,Small,Tier 3,Food Mart,692.38
FD6228,11.35,Regular,0.06,Frozen Foods,161.69,OUT004,2009,Medium,Tier 2,Supermarket Type2,3459.37
FD2097,9.33,Regular,0.021,Baking Goods,141.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,2592.1
NC6090,15,No Sugar,0.064,Household,188.52,OUT001,1987,High,Tier 2,Supermarket Type1,4832.14
FD4867,11.45,Regular,0.073,Frozen Foods,179.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3845.16
FD5213,11.74,Low Sugar,0.057,Dairy,169.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3711.28
FD8493,15.36,Low Sugar,0.082,Baking Goods,165.34,OUT003,1999,Medium,Tier 1,Departmental Store,4439.26
FD5541,12.47,Low Sugar,0.021,Baking Goods,66.16,OUT002,1998,Small,Tier 3,Food Mart,1756.26
NC4296,12.09,No Sugar,0.123,Health and Hygiene,148.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3362.58
FD5909,14.58,Regular,0.04,Starchy Foods,152.5,OUT001,1987,High,Tier 2,Supermarket Type1,4001.26
FD1076,11.32,Low Sugar,0.04,Snack Foods,170.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,3626.06
FD3120,13.62,Low Sugar,0.097,Dairy,154.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3817.08
FD3411,13.36,Low Sugar,0.067,Snack Foods,124.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3148.42
NC3054,12.12,No Sugar,0.113,Health and Hygiene,151.61,OUT004,2009,Medium,Tier 2,Supermarket Type2,3426.25
FD770,10.9,Low Sugar,0.061,Meat,150.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,3126.88
FD6133,13.47,Low Sugar,0.093,Dairy,145.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3611.41
FD3449,11.07,Regular,0.075,Frozen Foods,144.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,3042.89
NC7233,10.43,No Sugar,0.071,Household,110.95,OUT002,1998,Small,Tier 3,Food Mart,2213.07
FD6253,11.82,Low Sugar,0.097,Fruits and Vegetables,164.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3619.04
NC7043,12.97,No Sugar,0.071,Household,171.6,OUT001,1987,High,Tier 2,Supermarket Type1,4027.27
FD2485,10.25,Low Sugar,0.051,Snack Foods,156.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3098.95
NC6377,12.54,No Sugar,0.1,Health and Hygiene,217.78,OUT001,1987,High,Tier 2,Supermarket Type1,4874.68
FD3840,12.17,Low Sugar,0.025,Meat,108.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,2552.45
FD6017,15.06,Regular,0.042,Snack Foods,186.81,OUT001,1987,High,Tier 2,Supermarket Type1,4811.47
FD6116,14.96,Low Sugar,0.062,Dairy,250.14,OUT003,1999,Medium,Tier 1,Departmental Store,6083.39
NC2983,10.49,No Sugar,0.082,Health and Hygiene,106.12,OUT002,1998,Small,Tier 3,Food Mart,2126.41
FD1082,15.67,Regular,0.045,Fruits and Vegetables,181.27,OUT001,1987,High,Tier 2,Supermarket Type1,4835.88
FD1135,12.84,Low Sugar,0.109,Meat,175.87,OUT001,1987,High,Tier 2,Supermarket Type1,4086.02
DR6416,12.16,Regular,0.03,Soft Drinks,158.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,3568.45
FD7446,8.03,Regular,0.177,Meat,129.85,OUT002,1998,Small,Tier 3,Food Mart,2057.12
FD7326,12.25,Low Sugar,0.025,Snack Foods,153.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3498.18
DR4789,12.87,Low Sugar,0.033,Soft Drinks,152.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,3613.5
FD2949,7.62,Low Sugar,0.136,Canned,62.17,OUT002,1998,Small,Tier 3,Food Mart,579.78
FD2501,14.63,Low Sugar,0.035,Snack Foods,179,OUT001,1987,High,Tier 2,Supermarket Type1,4553.24
FD3762,15.63,Regular,0.274,Dairy,136.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,3920.1
DR3434,12.47,Low Sugar,0.035,Soft Drinks,147.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,3429.8
FD5932,15.36,Low Sugar,0.081,Dairy,171.27,OUT001,1987,High,Tier 2,Supermarket Type1,4561.19
NC7936,13.1,No Sugar,0.068,Health and Hygiene,152.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3674.87
FD3564,12.78,Regular,0.076,Snack Foods,161.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3780.79
FD6006,13.27,Low Sugar,0.066,Snack Foods,184.35,OUT003,1999,Medium,Tier 1,Departmental Store,4357.43
FD2928,8.27,Regular,0.145,Snack Foods,116.25,OUT002,1998,Small,Tier 3,Food Mart,1833.36
FD1860,15.17,Regular,0.033,Snack Foods,200.39,OUT003,1999,Medium,Tier 1,Departmental Store,5114.66
FD5432,11.17,Low Sugar,0.076,Snack Foods,132.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,2830.8
FD4180,12.08,reg,0.107,Frozen Foods,131.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,3010.38
NC6452,12.82,No Sugar,0.116,Household,125.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3042.37
DR294,12.77,Low Sugar,0.082,Soft Drinks,123.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3489.63
FD6622,10.79,Regular,0.078,Snack Foods,120.9,OUT001,1987,High,Tier 2,Supermarket Type1,2497.79
FD146,12.04,Regular,0.011,Snack Foods,153.42,OUT003,1999,Medium,Tier 1,Departmental Store,6722.57
FD5115,14.29,Regular,0.086,Breads,173.39,OUT003,1999,Medium,Tier 1,Departmental Store,4362.3
NC2393,14.42,No Sugar,0.025,Health and Hygiene,153.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,3989.16
FD5766,12.7,Regular,0.037,Fruits and Vegetables,201.66,OUT001,1987,High,Tier 2,Supermarket Type1,4582.28
FD4480,10.32,Low Sugar,0.024,Meat,117.27,OUT001,1987,High,Tier 2,Supermarket Type1,2316.16
FD3137,14.93,Low Sugar,0.118,Fruits and Vegetables,171.78,OUT003,1999,Medium,Tier 1,Departmental Store,4474.22
FD96,14.09,Regular,0.042,Fruits and Vegetables,176.25,OUT001,1987,High,Tier 2,Supermarket Type1,4592.97
FD7743,10.86,Regular,0.041,Baking Goods,95.23,OUT002,1998,Small,Tier 3,Food Mart,1988.82
FD2968,13.74,Low Sugar,0.027,Canned,142.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,3609.32
FD384,14.59,Regular,0.105,Baking Goods,159.67,OUT002,1998,Small,Tier 3,Food Mart,1201.99
FD8683,13.99,Low Sugar,0.029,Meat,194.61,OUT001,1987,High,Tier 2,Supermarket Type1,4728.14
FD7507,14.71,Regular,0.038,Starchy Foods,152.32,OUT001,1987,High,Tier 2,Supermarket Type1,4025.43
FD8656,12.09,Low Sugar,0.07,Fruits and Vegetables,138.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3143.83
FD4754,16.8,Low Sugar,0.025,Breads,153.62,OUT001,1987,High,Tier 2,Supermarket Type1,4525.29
FD3364,13.62,Low Sugar,0.069,Meat,134.47,OUT004,2009,Medium,Tier 2,Supermarket Type2,3413.74
FD4098,11.96,Low Sugar,0.023,Breads,152.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3413.21
FD7229,14.92,Regular,0.067,Canned,187.06,OUT001,1987,High,Tier 2,Supermarket Type1,4784.89
FD3178,13.66,Low Sugar,0.018,Dairy,195.78,OUT001,1987,High,Tier 2,Supermarket Type1,4678.39
FD2181,13.7,Regular,0.081,Starchy Foods,158.61,OUT004,2009,Medium,Tier 2,Supermarket Type2,3925.85
FD6679,12.63,Regular,0.015,Frozen Foods,180.84,OUT001,1987,High,Tier 2,Supermarket Type1,4139.88
FD2246,15.79,Regular,0.082,Starchy Foods,192.06,OUT003,1999,Medium,Tier 1,Departmental Store,5084.36
FD3024,13.22,Low Sugar,0.027,Snack Foods,150.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,3656.14
DR1408,13.33,Low Sugar,0.024,Soft Drinks,153.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3748.59
FD7891,7.54,Low Sugar,0.066,Meat,82.03,OUT002,1998,Small,Tier 3,Food Mart,967.97
FD1240,8.76,Low Sugar,0.057,Fruits and Vegetables,114.21,OUT002,1998,Small,Tier 3,Food Mart,1902.5
NC553,10.1,No Sugar,0.071,Health and Hygiene,86.91,OUT001,1987,High,Tier 2,Supermarket Type1,2734.26
FD1531,13.96,Low Sugar,0.09,Baking Goods,133.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3464.35
FD8720,9.33,Low Sugar,0.162,Meat,146.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,2683.55
DR7908,14.07,Low Sugar,0.014,Hard Drinks,190.42,OUT001,1987,High,Tier 2,Supermarket Type1,4660.82
NC3356,14.68,No Sugar,0.168,Household,115.47,OUT004,2009,Medium,Tier 2,Supermarket Type2,3265.67
DR389,9.55,Low Sugar,0.043,Soft Drinks,88.28,OUT002,1998,Small,Tier 3,Food Mart,539.71
FD2133,15.58,Low Sugar,0.103,Canned,197.53,OUT003,1999,Medium,Tier 1,Departmental Store,5148.54
NC960,18.39,No Sugar,0.074,Household,179.17,OUT003,1999,Medium,Tier 1,Departmental Store,5408.3
FD8299,8.9,Regular,0.032,Canned,122.61,OUT002,1998,Small,Tier 3,Food Mart,2105.86
NC4577,11.2,No Sugar,0.089,Household,166.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3523.49
FD6000,11.98,Regular,0.03,Frozen Foods,146.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3287.03
FD8005,14.04,Low Sugar,0.032,Frozen Foods,108.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2985.23
