booking_id,lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status
INNHG_129239,15,Online,2,225.2,2,0,2022-07-26,0,3,Not Canceled
INNHG_129240,64,Online,1,114.3,2,0,2022-07-26,0,3,Not Canceled
INNHG_129241,8,Online,1,65.0,1,0,2022-07-26,0,1,Not Canceled
INNHG_129242,1,Online,0,79.5,2,0,2022-07-26,0,2,Not Canceled
INNHG_129243,86,Online,1,97.54,2,0,2022-07-26,0,3,Not Canceled
INNHG_129244,127,Online,1,101.13,2,2,2022-07-26,0,6,Not Canceled
INNHG_129245,174,Online,1,99.45,2,2,2022-07-26,0,6,Not Canceled
INNHG_129246,36,Online,1,168.3,3,2,2022-07-26,0,5,Not Canceled
INNHG_129247,17,Online,2,178.0,2,0,2022-07-26,1,2,Not Canceled
INNHG_129248,77,Online,1,118.8,2,0,2022-07-26,0,4,Not Canceled
INNHG_129249,172,Offline,0,72.25,2,1,2022-07-26,0,5,Not Canceled
INNHG_129250,196,Online,1,66.53,2,2,2022-07-26,0,5,Not Canceled
INNHG_129251,134,Offline,0,72.25,2,0,2022-07-26,0,4,Not Canceled
INNHG_129252,1,Online,0,84.0,1,0,2022-07-26,0,1,Not Canceled
INNHG_129253,89,Online,1,121.8,2,1,2022-07-26,0,5,Not Canceled
INNHG_129254,130,Offline,0,96.9,3,0,2022-07-26,0,3,Not Canceled
INNHG_129255,40,Offline,1,125.0,2,0,2022-07-26,0,1,Not Canceled
INNHG_129256,13,Online,0,75.0,2,0,2022-07-26,0,1,Not Canceled
INNHG_129257,63,Offline,2,131.75,2,0,2022-07-26,0,5,Not Canceled
INNHG_129258,85,Online,1,106.54,0,0,2022-07-26,0,3,Not Canceled
INNHG_129259,7,Offline,0,85.0,2,0,2022-07-26,0,4,Not Canceled
INNHG_129260,40,Offline,0,95.0,1,0,2022-07-26,0,1,Not Canceled
INNHG_129261,40,Offline,0,180.0,3,0,2022-07-26,0,1,Not Canceled
INNHG_129262,40,Offline,0,95.0,1,0,2022-07-26,0,1,Not Canceled
INNHG_129263,62,Online,1,121.5,2,0,2022-07-26,0,2,Not Canceled
INNHG_129264,168,Online,1,76.58,2,0,2022-07-26,0,4,Not Canceled
INNHG_129265,177,Online,1,80.75,2,0,2022-07-26,0,4,Canceled
INNHG_129266,30,Online,1,135.9,2,0,2022-07-26,0,4,Canceled
INNHG_129267,70,Online,0,137.7,3,0,2022-07-26,0,3,Canceled
INNHG_129268,24,Online,0,187.0,3,0,2022-07-26,0,2,Canceled
INNHG_129269,199,Online,1,168.3,2,0,2022-07-26,0,3,Canceled
INNHG_129270,129,Online,0,132.88,3,1,2022-07-26,0,5,Canceled
INNHG_129271,135,Online,0,89.25,2,0,2022-07-26,0,4,Canceled
INNHG_129272,205,Online,1,70.03,2,0,2022-07-26,0,5,Canceled
INNHG_129273,183,Online,1,137.7,3,0,2022-07-26,1,2,Canceled
INNHG_129274,230,Online,1,95.75,2,0,2022-07-26,0,3,Canceled
INNHG_129275,65,Online,0,146.7,3,0,2022-07-26,0,3,Canceled
INNHG_129276,38,Online,1,125.1,2,0,2022-07-26,0,2,Canceled
INNHG_129277,156,Online,1,105.3,2,0,2022-07-26,0,1,Canceled
INNHG_129278,230,Online,1,86.5,0,0,2022-07-26,0,3,Canceled
INNHG_129279,102,Online,1,94.5,2,0,2022-07-26,0,2,Canceled
INNHG_129280,61,Online,0,94.5,2,0,2022-07-26,0,2,Canceled
INNHG_129281,62,Online,1,114.3,2,0,2022-07-26,0,3,Canceled
INNHG_129282,153,Online,0,137.7,3,0,2022-07-26,0,2,Canceled
INNHG_129283,178,Online,1,112.5,2,0,2022-07-26,0,3,Canceled
INNHG_129284,186,Online,0,103.7,2,0,2022-07-26,0,4,Canceled
INNHG_129285,102,Online,1,121.5,2,0,2022-07-26,0,2,Canceled
INNHG_129286,40,Online,0,168.3,3,0,2022-07-26,0,3,Canceled
INNHG_129287,181,Online,1,103.7,2,0,2022-07-26,0,4,Canceled
INNHG_129288,139,Online,1,94.5,2,0,2022-07-28,0,1,Not Canceled
INNHG_129289,207,Online,1,80.75,2,2,2022-07-28,0,4,Not Canceled
INNHG_129290,29,Online,1,139.0,2,0,2022-07-28,0,1,Not Canceled
INNHG_129291,116,Online,1,137.7,3,0,2022-07-28,0,1,Not Canceled
INNHG_129292,8,Online,1,65.0,1,0,2022-07-28,0,1,Not Canceled
INNHG_129293,63,Online,2,137.7,3,0,2022-07-28,0,1,Not Canceled
INNHG_129294,237,Online,1,81.5,2,2,2022-07-28,0,4,Not Canceled
INNHG_129295,149,Offline,0,92.03,2,0,2022-07-28,0,3,Not Canceled
INNHG_129296,236,Online,1,6.0,0,2,2022-07-28,0,4,Not Canceled
INNHG_129297,17,Online,1,173.67,3,0,2022-07-28,0,3,Not Canceled
INNHG_129298,127,Online,0,141.3,3,2,2022-07-28,0,3,Not Canceled
INNHG_129299,145,Online,0,118.8,2,0,2022-07-28,0,2,Not Canceled
INNHG_129300,120,Online,0,140.7,3,0,2022-07-28,0,3,Not Canceled
INNHG_129301,29,Online,1,148.0,2,0,2022-07-28,0,1,Not Canceled
INNHG_129302,20,Online,0,122.6,2,0,2022-07-28,0,2,Not Canceled
INNHG_129303,143,Online,1,132.88,3,2,2022-07-28,0,4,Not Canceled
INNHG_129304,59,Online,1,137.7,2,0,2022-07-28,0,2,Not Canceled
INNHG_129305,133,Online,0,121.5,2,0,2022-07-28,0,2,Not Canceled
INNHG_129306,180,Online,1,85.0,2,1,2022-07-28,0,3,Not Canceled
INNHG_129307,94,Online,0,139.5,2,0,2022-07-28,0,1,Not Canceled
INNHG_129308,32,Online,1,168.3,3,0,2022-07-28,0,3,Not Canceled
INNHG_129309,145,Online,0,118.8,2,0,2022-07-28,0,2,Not Canceled
INNHG_129310,20,Online,0,122.6,2,0,2022-07-28,0,2,Not Canceled
INNHG_129311,170,Online,2,86.24,2,0,2022-07-28,0,3,Not Canceled
INNHG_129312,116,Online,1,105.3,2,0,2022-07-28,0,1,Not Canceled
INNHG_129313,9,Online,2,235.63,1,0,2022-07-28,0,1,Not Canceled
INNHG_129314,0,Online,0,108.11,1,0,2022-07-28,0,1,Not Canceled
INNHG_129315,122,Online,0,140.27,3,2,2022-07-28,0,5,Not Canceled
INNHG_129316,94,Online,0,149.7,3,0,2022-07-28,1,3,Not Canceled
INNHG_129317,83,Online,1,141.1,2,0,2022-07-28,0,3,Not Canceled
INNHG_129318,170,Online,1,72.76,2,0,2022-07-28,0,3,Not Canceled
INNHG_129319,29,Online,2,178.0,2,0,2022-07-28,0,1,Not Canceled
INNHG_129320,186,Online,1,96.3,2,0,2022-07-28,0,2,Canceled
INNHG_129321,5,Online,0,124.0,2,0,2022-07-28,0,2,Canceled
INNHG_129322,272,Online,0,90.1,2,2,2022-07-28,0,3,Canceled
INNHG_129323,182,Online,2,128.7,3,0,2022-07-28,0,1,Canceled
INNHG_129324,272,Online,0,90.1,2,2,2022-07-28,0,3,Canceled
INNHG_129325,172,Online,1,137.7,3,0,2022-07-28,0,2,Canceled
INNHG_129326,134,Online,0,134.3,3,1,2022-07-28,0,3,Canceled
INNHG_129327,186,Online,1,96.3,2,0,2022-07-28,0,2,Canceled
INNHG_129328,65,Online,0,123.93,3,0,2022-07-28,0,2,Canceled
INNHG_129329,16,Online,1,131.0,2,0,2022-07-28,0,2,Canceled
INNHG_129330,14,Online,0,169.0,2,0,2022-07-28,0,2,Canceled
INNHG_129331,5,Online,0,124.0,2,0,2022-07-28,0,2,Canceled
INNHG_129332,176,Online,1,108.45,2,2,2022-07-28,1,4,Canceled
INNHG_129333,188,Online,0,90.95,2,2,2022-07-28,0,5,Canceled
INNHG_129334,137,Online,0,134.3,1,1,2022-07-28,0,3,Canceled
INNHG_129335,207,Online,0,80.75,2,2,2022-07-28,0,4,Canceled
INNHG_129336,92,Online,0,121.8,2,0,2022-07-28,0,3,Canceled
INNHG_129337,206,Online,0,58.14,2,1,2022-07-28,0,3,Canceled
INNHG_129338,188,Online,0,90.95,2,2,2022-07-28,0,5,Canceled
INNHG_129339,182,Online,2,96.3,2,0,2022-07-28,0,1,Canceled
INNHG_129340,158,Online,1,121.8,2,0,2022-07-28,0,3,Canceled
INNHG_129341,186,Online,1,111.76,2,2,2022-07-28,0,3,Canceled
INNHG_129342,37,Online,0,152.1,2,0,2022-07-28,0,2,Canceled
INNHG_129343,4,Online,0,124.0,2,0,2022-07-28,0,2,Canceled
INNHG_129344,178,Online,1,127.62,3,2,2022-07-28,0,5,Canceled
INNHG_129345,1,Online,0,109.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129346,132,Online,1,124.8,2,1,2022-07-29,0,2,Not Canceled
INNHG_129347,125,Online,0,99.9,1,0,2022-07-29,0,1,Not Canceled
INNHG_129348,33,Online,1,207.9,2,0,2022-07-29,0,1,Not Canceled
INNHG_129349,1,Online,1,131.0,2,0,2022-07-29,0,2,Not Canceled
INNHG_129350,66,Online,0,137.7,3,0,2022-07-29,0,1,Not Canceled
INNHG_129351,0,Online,0,61.68,2,0,2022-07-29,0,1,Not Canceled
INNHG_129352,10,Online,1,99.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129353,39,Online,2,216.9,2,0,2022-07-29,0,1,Not Canceled
INNHG_129354,117,Online,1,123.3,2,0,2022-07-29,0,2,Not Canceled
INNHG_129355,25,Online,1,101.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129356,214,Online,1,89.75,2,2,2022-07-29,1,2,Not Canceled
INNHG_129357,17,Online,2,129.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129358,0,Online,0,89.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129359,125,Online,1,130.5,2,0,2022-07-29,0,1,Not Canceled
INNHG_129360,5,Online,0,109.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129361,0,Online,2,121.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129362,0,Online,0,89.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129363,34,Online,0,152.1,2,0,2022-07-29,0,1,Not Canceled
INNHG_129364,0,Online,0,89.0,1,0,2022-07-29,0,1,Not Canceled
INNHG_129365,137,Online,1,147.9,2,3,2022-07-29,0,7,Not Canceled
INNHG_129366,214,Online,1,80.75,2,2,2022-07-29,0,2,Not Canceled
INNHG_129367,0,Online,1,109.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129368,25,Online,3,181.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129369,172,Offline,1,90.5,1,2,2022-07-29,0,3,Not Canceled
INNHG_129370,19,Online,1,99.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129371,0,Online,0,89.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129372,228,Online,1,76.85,2,1,2022-07-29,0,2,Not Canceled
INNHG_129373,215,Online,1,90.95,1,2,2022-07-29,0,7,Not Canceled
INNHG_129374,120,Offline,0,93.16,2,0,2022-07-29,0,2,Not Canceled
INNHG_129375,20,Online,2,210.57,2,0,2022-07-29,0,2,Not Canceled
INNHG_129376,2,Online,2,220.0,2,0,2022-07-29,0,2,Not Canceled
INNHG_129377,153,Online,1,94.5,2,0,2022-07-29,0,1,Not Canceled
INNHG_129378,127,Offline,0,81.25,2,1,2022-07-29,0,2,Not Canceled
INNHG_129379,34,Online,0,152.1,2,0,2022-07-29,0,1,Not Canceled
INNHG_129380,131,Online,1,94.5,2,0,2022-07-29,0,1,Not Canceled
INNHG_129381,20,Online,1,99.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129382,0,Online,2,121.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129383,230,Online,1,76.85,2,1,2022-07-29,0,2,Not Canceled
INNHG_129384,7,Online,1,201.0,2,0,2022-07-29,0,1,Not Canceled
INNHG_129385,167,Online,0,137.7,3,0,2022-07-29,0,2,Canceled
INNHG_129386,118,Online,0,183.3,2,1,2022-07-29,0,2,Canceled
INNHG_129387,153,Online,1,103.5,2,0,2022-07-29,1,1,Canceled
INNHG_129388,151,Online,2,133.45,3,2,2022-07-29,0,3,Canceled
INNHG_129389,164,Online,1,89.25,2,2,2022-07-29,0,5,Canceled
INNHG_129390,202,Online,1,96.3,2,0,2022-07-29,0,1,Canceled
INNHG_129391,170,Offline,0,300.0,2,2,2022-07-29,0,3,Canceled
INNHG_129392,162,Online,1,130.05,3,2,2022-07-29,0,3,Canceled
INNHG_129393,1,Online,0,109.0,2,0,2022-07-29,0,1,Canceled
INNHG_129394,167,Online,0,94.5,2,0,2022-07-29,0,2,Canceled
INNHG_129395,171,Online,0,99.45,2,2,2022-07-29,0,2,Canceled
INNHG_129396,28,Online,0,119.0,2,0,2022-07-29,0,1,Canceled
INNHG_129397,164,Online,0,105.3,2,0,2022-07-29,0,1,Canceled
INNHG_129398,172,Offline,1,300.0,2,2,2022-07-29,0,3,Canceled
INNHG_129399,193,Offline,1,72.25,2,2,2022-07-31,0,2,Not Canceled
INNHG_129400,101,Online,0,140.7,3,2,2022-07-31,0,1,Not Canceled
INNHG_129401,165,Offline,2,72.25,2,2,2022-07-31,0,4,Not Canceled
INNHG_129402,52,Online,1,152.1,2,2,2022-07-31,0,0,Not Canceled
INNHG_129403,84,Online,1,151.59,3,2,2022-07-31,0,5,Not Canceled
INNHG_129404,196,Online,1,80.75,2,2,2022-07-31,0,2,Not Canceled
INNHG_129405,16,Online,1,173.67,3,2,2022-07-31,0,1,Not Canceled
INNHG_129406,274,Online,1,96.5,2,2,2022-07-31,0,1,Not Canceled
INNHG_129407,123,Offline,2,96.9,3,3,2022-07-31,0,5,Not Canceled
INNHG_129408,125,Online,0,126.51,2,2,2022-07-31,1,5,Not Canceled
INNHG_129409,168,Online,1,81.08,2,2,2022-07-31,0,1,Not Canceled
INNHG_129410,105,Online,1,120.6,2,2,2022-07-31,0,3,Not Canceled
INNHG_129411,198,Online,1,62.18,2,2,2022-07-31,0,2,Not Canceled
INNHG_129412,140,Online,0,114.63,2,2,2022-07-31,0,5,Not Canceled
INNHG_129413,125,Online,0,140.27,3,2,2022-07-31,0,5,Not Canceled
INNHG_129414,0,Online,0,115.0,2,1,2022-07-31,0,0,Not Canceled
INNHG_129415,52,Online,1,149.4,2,2,2022-07-31,0,0,Not Canceled
INNHG_129416,193,Offline,1,72.25,2,2,2022-07-31,0,2,Not Canceled
INNHG_129417,150,Online,1,140.7,3,2,2022-07-31,0,1,Not Canceled
INNHG_129418,119,Online,0,139.95,3,2,2022-07-31,0,2,Not Canceled
INNHG_129419,8,Offline,0,86.53,2,2,2022-07-31,0,1,Not Canceled
INNHG_129420,52,Online,1,186.3,3,2,2022-07-31,0,0,Not Canceled
INNHG_129421,177,Online,1,99.45,2,2,2022-07-31,0,2,Not Canceled
INNHG_129422,165,Offline,2,72.25,2,2,2022-07-31,0,4,Not Canceled
INNHG_129423,41,Offline,1,158.95,2,2,2022-07-31,0,3,Not Canceled
INNHG_129424,140,Online,0,132.48,3,2,2022-07-31,0,5,Not Canceled
INNHG_129425,274,Online,1,96.5,2,2,2022-07-31,0,1,Not Canceled
INNHG_129426,84,Online,1,141.69,2,2,2022-07-31,1,5,Not Canceled
INNHG_129427,1,Online,2,65.0,1,2,2022-07-31,0,1,Not Canceled
INNHG_129428,123,Online,1,112.24,2,4,2022-07-31,0,5,Not Canceled
INNHG_129429,196,Online,1,83.0,2,2,2022-07-31,1,2,Not Canceled
INNHG_129430,146,Online,1,116.45,2,2,2022-07-31,0,3,Not Canceled
INNHG_129431,161,Online,0,91.38,2,2,2022-07-31,0,2,Canceled
INNHG_129432,155,Online,0,91.38,2,2,2022-07-31,0,2,Canceled
INNHG_129433,210,Online,2,96.3,2,2,2022-07-31,0,0,Canceled
INNHG_129434,174,Online,0,94.5,2,2,2022-07-31,0,0,Canceled
INNHG_129435,139,Online,0,114.33,2,2,2022-07-31,0,2,Canceled
INNHG_129436,70,Online,0,146.7,3,1,2022-07-31,0,0,Canceled
INNHG_129437,132,Online,0,121.37,2,2,2022-07-31,0,5,Canceled
INNHG_129438,165,Offline,2,72.25,2,2,2022-07-31,0,4,Canceled
INNHG_129439,132,Online,0,121.37,2,2,2022-07-31,0,5,Canceled
INNHG_129440,129,Online,0,120.6,2,2,2022-07-31,0,3,Canceled
INNHG_129441,70,Online,0,127.8,2,1,2022-07-31,0,0,Canceled
INNHG_129442,192,Online,1,105.3,2,2,2022-07-31,1,1,Canceled
INNHG_129443,160,Online,1,141.18,3,2,2022-07-31,0,2,Canceled
INNHG_129444,208,Online,0,90.95,2,2,2022-07-31,0,5,Canceled
INNHG_129445,161,Online,1,101.15,2,2,2022-07-31,0,3,Canceled
INNHG_129446,132,Online,0,140.27,3,2,2022-07-31,0,5,Canceled
INNHG_129447,173,Online,2,114.75,2,2,2022-07-31,0,2,Canceled
INNHG_129448,161,Online,0,91.38,2,2,2022-07-31,0,2,Canceled
INNHG_129449,115,Offline,0,72.25,2,2,2022-07-31,0,1,Canceled
INNHG_129450,180,Online,1,122.25,2,2,2022-07-31,0,4,Canceled
INNHG_129451,105,Online,0,139.5,2,2,2022-07-31,0,3,Canceled
INNHG_129452,146,Online,0,116.45,2,2,2022-07-31,0,3,Canceled
INNHG_129453,257,Online,0,90.95,2,2,2022-07-31,0,2,Canceled
INNHG_129454,140,Online,0,113.9,2,2,2022-07-31,0,3,Canceled
INNHG_129455,173,Online,2,114.75,2,2,2022-07-31,0,2,Canceled
INNHG_129456,197,Online,1,85.5,2,1,2022-08-01,0,1,Not Canceled
INNHG_129457,191,Offline,0,96.9,3,1,2022-08-01,0,2,Not Canceled
INNHG_129458,124,Online,1,105.3,2,1,2022-08-01,0,3,Not Canceled
INNHG_129459,1,Online,1,124.0,1,1,2022-08-01,1,1,Not Canceled
INNHG_129460,110,Online,1,148.2,3,1,2022-08-01,1,5,Not Canceled
INNHG_129461,0,Online,0,59.04,2,1,2022-08-01,0,0,Not Canceled
INNHG_129462,103,Online,0,146.7,3,1,2022-08-01,1,4,Not Canceled
INNHG_129463,152,Offline,0,72.25,2,1,2022-08-01,0,2,Not Canceled
INNHG_129464,123,Offline,0,91.7,2,2,2022-08-01,0,5,Not Canceled
INNHG_129465,0,Online,1,90.0,2,1,2022-08-01,0,0,Not Canceled
INNHG_129466,163,Online,3,121.5,2,1,2022-08-01,0,0,Not Canceled
INNHG_129467,145,Online,0,94.5,2,1,2022-08-01,0,1,Not Canceled
INNHG_129468,131,Online,3,162.0,2,1,2022-08-01,0,1,Not Canceled
INNHG_129469,3,Online,1,201.0,2,1,2022-08-01,0,0,Not Canceled
INNHG_129470,3,Online,1,109.0,2,1,2022-08-01,0,1,Not Canceled
INNHG_129471,1,Online,1,124.0,1,1,2022-08-01,0,1,Not Canceled
INNHG_129472,131,Offline,1,81.25,2,1,2022-08-01,0,4,Not Canceled
INNHG_129473,0,Online,1,85.86,2,1,2022-08-01,0,1,Not Canceled
INNHG_129474,124,Online,1,105.3,2,1,2022-08-01,0,2,Not Canceled
INNHG_129475,16,Online,1,130.0,2,1,2022-08-01,1,0,Not Canceled
INNHG_129476,196,Offline,0,68.0,1,2,2022-08-01,0,5,Not Canceled
INNHG_129477,1,Online,0,71.65,2,1,2022-08-01,0,1,Not Canceled
INNHG_129478,131,Online,1,99.45,2,1,2022-08-01,0,3,Not Canceled
INNHG_129479,122,Offline,0,68.0,1,2,2022-08-01,0,5,Not Canceled
INNHG_129480,2,Online,0,109.0,2,1,2022-08-01,0,0,Not Canceled
INNHG_129481,91,Online,2,134.1,2,1,2022-08-01,0,3,Not Canceled
INNHG_129482,131,Online,2,164.25,2,1,2022-08-01,0,1,Not Canceled
INNHG_129483,197,Online,1,85.5,2,1,2022-08-01,0,1,Not Canceled
INNHG_129484,159,Online,1,99.45,2,1,2022-08-01,0,3,Not Canceled
INNHG_129485,196,Online,1,99.45,2,2,2022-08-01,0,5,Not Canceled
INNHG_129486,134,Online,1,176.45,2,1,2022-08-01,0,4,Not Canceled
INNHG_129487,224,Online,1,86.62,2,1,2022-08-01,0,2,Not Canceled
INNHG_129488,97,Online,2,150.3,3,1,2022-08-01,0,2,Not Canceled
INNHG_129489,83,Online,1,135.9,2,1,2022-08-01,0,3,Not Canceled
INNHG_129490,1,Online,1,111.0,2,1,2022-08-01,1,0,Not Canceled
INNHG_129491,110,Online,1,120.3,2,1,2022-08-01,0,5,Not Canceled
INNHG_129492,196,Offline,0,72.25,2,2,2022-08-01,0,5,Not Canceled
INNHG_129493,83,Online,1,167.1,1,1,2022-08-01,0,3,Not Canceled
INNHG_129494,83,Online,1,154.7,3,1,2022-08-01,0,3,Not Canceled
INNHG_129495,9,Online,3,201.0,2,1,2022-08-01,0,0,Not Canceled
INNHG_129496,13,Online,1,115.0,1,1,2022-08-01,0,0,Not Canceled
INNHG_129497,4,Online,0,87.2,2,1,2022-08-01,0,0,Not Canceled
INNHG_129498,4,Online,0,79.0,1,1,2022-08-01,0,1,Not Canceled
INNHG_129499,3,Online,1,109.0,2,1,2022-08-01,0,1,Not Canceled
INNHG_129500,122,Online,1,98.5,2,3,2022-08-01,0,6,Not Canceled
INNHG_129501,12,Online,2,128.0,2,1,2022-08-01,1,2,Not Canceled
INNHG_129502,22,Online,1,138.0,1,1,2022-08-01,1,0,Not Canceled
INNHG_129503,124,Online,1,105.3,2,1,2022-08-01,0,2,Not Canceled
INNHG_129504,0,Online,1,102.0,2,1,2022-08-01,0,0,Not Canceled
INNHG_129505,12,Online,2,119.0,2,1,2022-08-01,0,2,Not Canceled
INNHG_129506,110,Online,1,129.3,2,1,2022-08-01,1,5,Not Canceled
INNHG_129507,14,Online,2,167.0,3,1,2022-08-01,0,2,Not Canceled
INNHG_129508,87,Online,1,152.1,3,3,2022-08-01,0,6,Not Canceled
INNHG_129509,35,Online,1,144.9,2,1,2022-08-01,0,0,Not Canceled
INNHG_129510,118,Online,2,189.0,3,1,2022-08-01,0,4,Not Canceled
INNHG_129511,159,Online,1,99.45,2,1,2022-08-01,0,3,Not Canceled
INNHG_129512,165,Online,2,94.56,2,1,2022-08-01,0,1,Not Canceled
INNHG_129513,16,Online,1,121.0,2,1,2022-08-01,0,0,Not Canceled
INNHG_129514,0,Online,1,65.0,1,1,2022-08-01,0,0,Not Canceled
INNHG_129515,0,Online,1,121.0,2,1,2022-08-01,0,0,Not Canceled
INNHG_129516,118,Online,1,137.7,3,1,2022-08-01,0,1,Not Canceled
INNHG_129517,196,Offline,0,72.25,2,2,2022-08-01,0,5,Not Canceled
INNHG_129518,141,Online,1,131.47,3,1,2022-08-01,0,5,Not Canceled
INNHG_129519,22,Online,1,159.0,2,1,2022-08-01,1,3,Not Canceled
INNHG_129520,224,Online,1,86.63,2,1,2022-08-01,0,2,Not Canceled
INNHG_129521,2,Offline,0,109.0,2,0,2022-08-03,0,4,Not Canceled
INNHG_129522,184,Online,3,130.05,3,2,2022-08-03,0,5,Not Canceled
INNHG_129523,23,Online,1,166.0,2,0,2022-08-03,0,1,Not Canceled
INNHG_129524,2,Online,0,94.0,1,0,2022-08-03,0,2,Not Canceled
INNHG_129525,128,Online,1,94.5,2,0,2022-08-03,0,3,Not Canceled
INNHG_129526,23,Online,1,151.0,2,0,2022-08-03,0,2,Not Canceled
INNHG_129527,196,Online,1,80.75,2,1,2022-08-03,0,4,Not Canceled
INNHG_129528,175,Offline,0,72.25,2,3,2022-08-03,0,9,Not Canceled
INNHG_129529,131,Offline,3,87.03,2,0,2022-08-03,0,3,Not Canceled
INNHG_129530,164,Online,1,89.25,2,0,2022-08-03,0,4,Not Canceled
INNHG_129531,77,Online,1,140.4,2,2,2022-08-03,1,5,Not Canceled
INNHG_129532,149,Online,1,119.0,2,2,2022-08-03,0,4,Not Canceled
INNHG_129533,125,Online,1,110.93,2,2,2022-08-03,0,6,Not Canceled
INNHG_129534,142,Online,1,186.3,2,0,2022-08-03,1,3,Not Canceled
INNHG_129535,80,Online,1,135.27,3,0,2022-08-03,0,3,Not Canceled
INNHG_129536,77,Online,2,150.3,3,2,2022-08-03,0,5,Not Canceled
INNHG_129537,25,Online,1,160.0,2,0,2022-08-03,1,2,Not Canceled
INNHG_129538,136,Online,1,105.3,2,0,2022-08-03,0,3,Not Canceled
INNHG_129539,142,Online,2,94.5,2,0,2022-08-03,0,1,Not Canceled
INNHG_129540,45,Online,1,161.1,2,0,2022-08-03,1,4,Not Canceled
INNHG_129541,5,Online,0,122.24,2,0,2022-08-03,0,3,Not Canceled
INNHG_129542,121,Offline,0,95.04,2,0,2022-08-03,0,3,Not Canceled
INNHG_129543,115,Online,2,123.75,2,0,2022-08-03,0,4,Not Canceled
INNHG_129544,23,Online,1,166.0,2,0,2022-08-03,0,1,Not Canceled
INNHG_129545,129,Online,2,151.84,3,2,2022-08-03,1,5,Not Canceled
INNHG_129546,115,Online,1,77.18,2,0,2022-08-03,0,4,Not Canceled
INNHG_129547,198,Offline,0,72.25,2,2,2022-08-03,0,4,Not Canceled
INNHG_129548,91,Online,1,148.5,2,0,2022-08-03,1,2,Not Canceled
INNHG_129549,149,Online,2,119.0,2,2,2022-08-03,0,4,Not Canceled
INNHG_129550,37,Online,1,135.9,2,0,2022-08-03,0,2,Not Canceled
INNHG_129551,132,Offline,0,82.45,2,2,2022-08-03,0,5,Not Canceled
INNHG_129552,196,Online,1,80.75,2,1,2022-08-03,0,4,Not Canceled
INNHG_129553,6,Online,1,90.0,1,0,2022-08-03,0,1,Not Canceled
INNHG_129554,115,Online,1,77.18,2,0,2022-08-03,0,4,Not Canceled
INNHG_129555,44,Online,1,152.1,2,0,2022-08-03,0,2,Not Canceled
INNHG_129556,1,Online,3,166.0,2,0,2022-08-03,0,1,Not Canceled
INNHG_129557,178,Online,1,99.45,2,0,2022-08-03,0,4,Not Canceled
INNHG_129558,128,Online,1,94.5,2,0,2022-08-03,0,3,Not Canceled
INNHG_129559,136,Online,1,105.3,2,0,2022-08-03,0,3,Not Canceled
INNHG_129560,115,Online,1,123.75,2,0,2022-08-03,0,4,Not Canceled
INNHG_129561,1,Online,2,139.0,2,0,2022-08-03,0,3,Not Canceled
INNHG_129562,3,Online,1,174.0,3,0,2022-08-03,0,1,Not Canceled
INNHG_129563,142,Online,2,94.5,2,0,2022-08-03,0,1,Not Canceled
INNHG_129564,265,Offline,0,72.25,2,2,2022-08-03,0,5,Not Canceled
INNHG_129565,85,Online,1,167.8,3,2,2022-08-03,0,6,Not Canceled
INNHG_129566,147,Online,1,118.88,2,4,2022-08-03,0,10,Canceled
INNHG_129567,85,Online,0,152.1,3,0,2022-08-03,0,3,Canceled
INNHG_129568,126,Online,0,139.5,2,0,2022-08-03,0,1,Canceled
INNHG_129569,183,Online,1,112.0,2,1,2022-08-03,0,4,Canceled
INNHG_129570,101,Online,0,107.1,2,2,2022-08-03,0,6,Canceled
INNHG_129571,142,Online,0,104.76,2,2,2022-08-03,0,6,Canceled
INNHG_129572,171,Online,0,121.5,2,0,2022-08-03,0,3,Canceled
INNHG_129573,199,Online,0,80.75,2,2,2022-08-03,0,5,Canceled
INNHG_129574,126,Offline,0,72.25,2,0,2022-08-03,0,3,Canceled
INNHG_129575,181,Online,1,108.45,2,1,2022-08-03,0,4,Canceled
INNHG_129576,217,Online,0,86.63,2,0,2022-08-03,0,3,Canceled
INNHG_129577,63,Online,0,112.59,1,0,2022-08-03,0,3,Canceled
INNHG_129578,192,Online,1,121.5,2,0,2022-08-03,0,2,Canceled
INNHG_129579,103,Online,0,118.8,2,0,2022-08-03,0,3,Canceled
INNHG_129580,183,Offline,1,112.0,2,1,2022-08-03,0,4,Canceled
INNHG_129581,142,Online,0,104.76,2,2,2022-08-03,0,6,Canceled
