booking_id,lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status,rebooked
INNHG_108708,2,Online,0,75.0,2,0,2021-08-13,0,2,Not Canceled,
INNHG_108709,106,Online,1,76.5,2,2,2021-08-13,0,7,Not Canceled,
INNHG_108710,6,Offline,0,57.75,2,2,2021-08-13,0,6,Not Canceled,
INNHG_108711,8,Online,1,76.5,2,2,2021-08-13,0,5,Canceled,No
INNHG_108712,0,Online,0,148.67,2,0,2021-08-13,0,3,Canceled,No
INNHG_108713,87,Online,0,76.5,2,2,2021-08-13,0,3,Canceled,No
INNHG_108714,5,Online,1,98.0,2,0,2021-08-13,0,3,Canceled,No
INNHG_108715,4,Online,1,95.13,2,2,2021-08-14,0,6,Not Canceled,
INNHG_108716,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108717,157,Online,1,76.5,2,0,2021-08-14,0,1,Not Canceled,
INNHG_108718,39,Offline,1,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108719,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108720,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108721,6,Online,2,95.33,2,1,2021-08-14,0,2,Not Canceled,
INNHG_108722,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108723,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108724,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108725,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108726,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108727,6,Online,0,93.2,2,2,2021-08-14,0,3,Not Canceled,
INNHG_108728,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108729,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108730,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108731,6,Online,1,83.2,1,2,2021-08-14,0,3,Not Canceled,
INNHG_108732,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108733,4,Online,1,106.14,2,2,2021-08-14,0,5,Not Canceled,
INNHG_108734,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108735,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108736,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108737,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108738,1,Online,0,0.0,2,1,2021-08-14,0,2,Not Canceled,
INNHG_108739,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108740,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108741,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108742,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108743,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108744,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108745,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108746,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108747,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108748,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108749,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108750,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108751,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108752,4,Online,0,106.14,2,2,2021-08-14,0,5,Not Canceled,
INNHG_108753,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108754,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108755,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108756,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108757,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108758,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108759,88,Online,0,76.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108760,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108761,3,Online,2,126.67,2,1,2021-08-14,0,2,Not Canceled,
INNHG_108762,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108763,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108764,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108765,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108766,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108767,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108768,39,Online,0,0.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108769,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108770,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108771,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108772,4,Online,3,162.0,2,1,2021-08-14,1,2,Not Canceled,
INNHG_108773,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108774,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108775,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108776,133,Online,1,76.5,2,2,2021-08-14,0,2,Not Canceled,
INNHG_108777,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108778,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108779,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108780,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108781,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108782,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108783,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108784,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108785,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108786,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108787,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108788,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108789,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108790,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108791,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108792,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108793,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108794,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108795,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108796,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108797,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108798,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108799,8,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108800,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108801,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108802,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108803,6,Online,2,95.33,2,1,2021-08-14,0,2,Not Canceled,
INNHG_108804,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108805,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108806,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108807,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108808,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108809,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108810,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108811,1,Online,0,0.0,2,1,2021-08-14,0,2,Not Canceled,
INNHG_108812,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108813,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108814,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108815,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108816,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108817,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108818,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108819,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108820,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108821,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108822,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108823,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108824,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108825,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108826,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108827,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108828,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108829,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108830,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108831,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108832,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108833,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108834,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108835,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108836,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108837,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108838,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108839,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108840,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108841,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108842,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108843,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108844,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108845,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108846,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108847,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108848,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108849,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108850,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108851,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108852,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108853,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108854,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108855,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108856,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108857,3,Online,1,146.0,2,2,2021-08-14,0,2,Not Canceled,
INNHG_108858,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108859,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108860,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108861,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108862,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108863,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108864,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108865,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108866,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108867,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108868,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108869,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108870,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108871,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108872,6,Online,1,83.2,1,2,2021-08-14,0,3,Not Canceled,
INNHG_108873,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108874,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108875,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108876,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108877,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108878,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108879,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108880,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108881,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108882,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108883,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108884,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108885,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108886,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108887,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108888,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108889,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108890,1,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108891,39,Offline,0,87.0,1,0,2021-08-14,0,2,Not Canceled,
INNHG_108892,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108893,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108894,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108895,0,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108896,119,Online,1,76.5,2,2,2021-08-14,0,2,Not Canceled,
INNHG_108897,150,Online,1,76.5,2,1,2021-08-14,0,2,Not Canceled,
INNHG_108898,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108899,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108900,6,Online,0,98.0,2,0,2021-08-14,1,1,Not Canceled,
INNHG_108901,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108902,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108903,39,Offline,0,101.5,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108904,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108905,39,Offline,0,109.0,2,0,2021-08-14,0,2,Not Canceled,
INNHG_108906,5,Offline,0,116.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108907,16,Offline,0,104.0,2,1,2021-08-15,0,1,Not Canceled,
INNHG_108908,5,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108909,131,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108910,11,Offline,1,138.5,3,2,2021-08-15,0,1,Not Canceled,
INNHG_108911,131,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108912,145,Online,1,76.5,2,2,2021-08-15,0,2,Not Canceled,
INNHG_108913,0,Online,0,90.0,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108914,1,Offline,1,138.5,3,2,2021-08-15,0,1,Not Canceled,
INNHG_108915,4,Online,1,124.0,2,0,2021-08-15,0,1,Not Canceled,
INNHG_108916,16,Offline,0,104.0,2,1,2021-08-15,0,1,Not Canceled,
INNHG_108917,2,Offline,0,72.5,1,2,2021-08-15,0,1,Not Canceled,
INNHG_108918,131,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108919,9,Offline,0,36.25,1,2,2021-08-15,0,1,Not Canceled,
INNHG_108920,5,Online,1,153.0,2,1,2021-08-15,1,1,Not Canceled,
INNHG_108921,131,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108922,131,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108923,5,Online,2,124.0,2,0,2021-08-15,0,1,Not Canceled,
INNHG_108924,7,Online,0,85.0,2,1,2021-08-15,1,1,Not Canceled,
INNHG_108925,5,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108926,131,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108927,131,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108928,5,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108929,4,Online,1,124.0,2,0,2021-08-15,0,1,Not Canceled,
INNHG_108930,11,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108931,4,Online,1,124.0,2,0,2021-08-15,0,1,Not Canceled,
INNHG_108932,5,Offline,0,47.25,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108933,131,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108934,131,Offline,0,94.5,2,2,2021-08-15,0,1,Not Canceled,
INNHG_108935,2,Online,0,72.5,1,2,2021-08-15,0,1,Canceled,Yes
INNHG_108936,131,Online,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108937,131,Online,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108938,131,Online,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108939,131,Online,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108940,131,Online,0,36.25,1,2,2021-08-15,0,1,Canceled,No
INNHG_108941,93,Online,1,85.5,2,2,2021-08-15,0,3,Canceled,No
INNHG_108942,131,Offline,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108943,93,Online,2,76.5,2,2,2021-08-15,0,3,Canceled,No
INNHG_108944,2,Offline,0,68.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108945,5,Online,0,99.75,1,2,2021-08-15,0,2,Canceled,Yes
INNHG_108946,131,Offline,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108947,131,Offline,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108948,131,Offline,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108949,131,Offline,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108950,131,Offline,0,94.5,2,2,2021-08-15,0,1,Canceled,Yes
INNHG_108951,131,Offline,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108952,131,Offline,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108953,131,Offline,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108954,5,Online,1,162.0,2,1,2021-08-15,0,1,Canceled,No
INNHG_108955,131,Offline,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108956,131,Offline,0,94.5,2,2,2021-08-15,0,1,Canceled,No
INNHG_108957,196,Online,2,55.96,2,2,2021-08-16,0,5,Not Canceled,
INNHG_108958,12,Offline,0,68.8,3,2,2021-08-16,0,3,Not Canceled,
INNHG_108959,5,Online,2,105.0,2,2,2021-08-16,0,1,Not Canceled,
INNHG_108960,196,Online,2,55.96,2,2,2021-08-16,0,5,Not Canceled,
INNHG_108961,5,Online,2,105.0,2,2,2021-08-16,0,1,Not Canceled,
INNHG_108962,1,Online,2,138.0,2,2,2021-08-16,0,1,Not Canceled,
INNHG_108963,8,Online,1,153.0,2,2,2021-08-16,0,2,Not Canceled,
INNHG_108964,6,Online,2,85.63,1,3,2021-08-16,0,5,Not Canceled,
INNHG_108965,137,Online,0,76.5,2,1,2021-08-16,0,0,Not Canceled,
INNHG_108966,5,Online,0,92.25,2,2,2021-08-16,0,2,Not Canceled,
INNHG_108967,8,Online,0,90.0,2,2,2021-08-16,0,2,Not Canceled,
INNHG_108968,5,Online,2,162.0,2,2,2021-08-16,1,3,Not Canceled,
INNHG_108969,6,Online,0,162.0,2,1,2021-08-16,0,0,Canceled,No
INNHG_108970,127,Offline,1,63.75,2,2,2021-08-16,0,1,Canceled,No
INNHG_108971,8,Online,1,99.0,2,1,2021-08-16,0,0,Canceled,No
INNHG_108972,90,Online,0,76.5,2,2,2021-08-16,0,4,Canceled,No
INNHG_108973,180,Online,0,49.74,1,2,2021-08-16,0,5,Canceled,No
INNHG_108974,6,Online,2,104.0,2,1,2021-08-17,1,5,Not Canceled,
INNHG_108975,0,Online,0,129.0,2,1,2021-08-17,0,0,Not Canceled,
INNHG_108976,4,Online,3,128.0,1,1,2021-08-17,0,1,Not Canceled,
INNHG_108977,4,Online,3,122.0,2,1,2021-08-17,0,3,Not Canceled,
INNHG_108978,112,Online,1,76.5,2,1,2021-08-17,0,2,Not Canceled,
INNHG_108979,181,Online,2,76.5,2,1,2021-08-17,0,0,Not Canceled,
INNHG_108980,137,Offline,0,83.47,2,1,2021-08-17,0,4,Not Canceled,
INNHG_108981,0,Online,0,138.0,2,1,2021-08-17,0,0,Not Canceled,
INNHG_108982,2,Online,2,122.0,2,1,2021-08-17,0,3,Not Canceled,
INNHG_108983,181,Online,2,76.5,2,1,2021-08-17,0,0,Not Canceled,
INNHG_108984,7,Online,1,90.0,2,1,2021-08-17,0,2,Not Canceled,
INNHG_108985,3,Online,0,117.33,1,1,2021-08-17,0,2,Not Canceled,
INNHG_108986,92,Online,0,85.5,2,1,2021-08-17,1,1,Not Canceled,
INNHG_108987,9,Online,2,153.0,1,1,2021-08-17,0,2,Not Canceled,
INNHG_108988,0,Online,0,72.0,2,1,2021-08-17,0,1,Not Canceled,
INNHG_108989,7,Online,0,153.0,2,1,2021-08-17,0,1,Not Canceled,
INNHG_108990,4,Online,3,128.0,1,1,2021-08-17,0,1,Not Canceled,
INNHG_108991,6,Online,2,100.0,2,1,2021-08-17,0,2,Not Canceled,
INNHG_108992,2,Online,2,122.0,2,1,2021-08-17,0,3,Not Canceled,
INNHG_108993,4,Online,3,122.0,2,1,2021-08-17,0,3,Not Canceled,
INNHG_108994,2,Online,1,127.33,2,1,2021-08-17,0,2,Not Canceled,
INNHG_108995,227,Online,3,76.5,2,3,2021-08-17,0,9,Not Canceled,
INNHG_108996,4,Online,3,122.0,2,1,2021-08-17,0,3,Not Canceled,
INNHG_108997,4,Online,2,134.17,2,1,2021-08-17,0,5,Canceled,No
INNHG_108998,3,Online,0,79.2,2,2,2021-08-17,0,5,Canceled,Yes
INNHG_108999,9,Online,1,153.0,2,1,2021-08-17,0,2,Canceled,No
INNHG_109000,3,Online,0,99.0,2,1,2021-08-17,0,3,Canceled,No
INNHG_109001,3,Online,0,79.2,2,1,2021-08-17,0,5,Canceled,No
INNHG_109002,3,Online,0,120.0,2,1,2021-08-17,0,2,Canceled,No
INNHG_109003,3,Online,0,120.0,2,1,2021-08-17,0,2,Canceled,No
INNHG_109004,5,Online,2,92.31,1,3,2021-08-17,0,10,Canceled,No
INNHG_109005,11,Online,2,90.0,2,1,2021-08-17,0,4,Canceled,No
INNHG_109006,3,Online,0,130.0,2,1,2021-08-17,0,3,Canceled,No
INNHG_109007,3,Online,0,119.0,2,1,2021-08-17,0,4,Canceled,No
INNHG_109008,3,Online,0,136.0,2,2,2021-08-17,0,5,Canceled,No
INNHG_109009,10,Online,1,99.0,2,1,2021-08-17,0,3,Canceled,No
INNHG_109010,11,Online,1,95.33,2,0,2021-08-18,0,3,Not Canceled,
INNHG_109011,10,Online,1,90.0,2,0,2021-08-18,0,5,Not Canceled,
INNHG_109012,13,Online,2,80.0,1,0,2021-08-18,0,2,Not Canceled,
INNHG_109013,47,Offline,1,100.0,1,0,2021-08-18,0,2,Not Canceled,
INNHG_109014,10,Online,2,81.0,2,0,2021-08-18,0,3,Not Canceled,
INNHG_109015,4,Online,0,65.0,1,0,2021-08-18,0,3,Not Canceled,
INNHG_109016,3,Online,2,122.0,2,0,2021-08-18,0,2,Not Canceled,
INNHG_109017,5,Online,0,65.0,1,0,2021-08-18,0,2,Not Canceled,
INNHG_109018,0,Online,0,124.0,2,0,2021-08-18,0,1,Not Canceled,
INNHG_109019,13,Online,2,90.0,2,0,2021-08-18,0,2,Not Canceled,
INNHG_109020,1,Online,0,65.0,1,0,2021-08-18,0,2,Not Canceled,
INNHG_109021,11,Online,1,90.0,2,0,2021-08-18,0,2,Not Canceled,
INNHG_109022,10,Online,2,90.0,2,0,2021-08-18,0,5,Not Canceled,
INNHG_109023,8,Online,1,90.0,2,1,2021-08-18,0,5,Not Canceled,
INNHG_109024,0,Online,0,129.0,2,0,2021-08-18,0,1,Not Canceled,
INNHG_109025,0,Online,0,129.0,2,0,2021-08-18,0,1,Not Canceled,
INNHG_109026,15,Offline,0,75.0,2,0,2021-08-18,0,4,Not Canceled,
INNHG_109027,7,Online,0,162.0,2,0,2021-08-18,1,3,Not Canceled,
INNHG_109028,1,Online,0,65.0,1,0,2021-08-18,0,2,Not Canceled,
INNHG_109029,4,Online,2,90.5,2,0,2021-08-18,0,4,Not Canceled,
INNHG_109030,8,Online,2,95.0,2,0,2021-08-18,0,3,Not Canceled,
INNHG_109031,8,Online,1,93.0,2,0,2021-08-18,1,5,Not Canceled,
INNHG_109032,1,Offline,0,109.8,2,0,2021-08-18,0,4,Not Canceled,
INNHG_109033,14,Online,1,80.0,2,0,2021-08-18,0,2,Not Canceled,
INNHG_109034,47,Offline,1,100.0,1,0,2021-08-18,0,2,Not Canceled,
