customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1160,1,No,No,1,No,DSL,Two year,Mailed check,115.79,115.79,Yes
CUST1161,0,No,Yes,7,Yes,DSL,Two year,Credit card,110.67,774.69,No
CUST1162,1,No,Yes,17,Yes,Fiber optic,One year,Bank transfer,98.55,1675.35,Yes
CUST1163,1,No,Yes,43,No,Fiber optic,Two year,Electronic check,29.03,1248.29,No
CUST1164,1,Yes,No,71,No,DSL,One year,Credit card,42.07,2986.97,No
CUST1165,1,Yes,Yes,17,Yes,Fiber optic,One year,Credit card,111.31,1892.27,Yes
CUST1166,1,No,Yes,59,Yes,DSL,Month-to-month,Bank transfer,42.94,2533.46,No
CUST1167,1,Yes,Yes,3,Yes,No,Two year,Electronic check,54.77,164.31,No
CUST1168,1,No,No,29,No,Fiber optic,One year,Credit card,25.05,726.45,Yes
CUST1169,0,No,Yes,22,Yes,Fiber optic,Month-to-month,Credit card,82.81,1821.82,Yes
CUST1170,0,No,No,38,Yes,DSL,Month-to-month,Electronic check,76.33,2900.54,No
CUST1171,1,Yes,No,54,Yes,DSL,One year,Electronic check,116.18,6273.72,Yes
CUST1172,0,No,No,50,No,No,One year,Credit card,109.23,5461.50,No
CUST1173,0,Yes,Yes,69,Yes,Fiber optic,Two year,Mailed check,70.59,4870.71,No
CUST1174,1,Yes,Yes,30,No,DSL,Two year,Mailed check,80.93,2427.90,Yes
CUST1175,0,No,No,23,Yes,No,One year,Credit card,61.32,1410.36,No
CUST1176,1,Yes,Yes,47,Yes,DSL,One year,Electronic check,33.25,1562.75,No
CUST1177,1,Yes,Yes,21,No,DSL,Month-to-month,Electronic check,106.78,2242.38,Yes
CUST1178,1,No,No,20,Yes,No,Month-to-month,Mailed check,74.95,1499.00,No
CUST1179,1,Yes,No,23,Yes,No,Month-to-month,Mailed check,62.54,1438.42,Yes
CUST1180,1,Yes,Yes,68,Yes,No,Month-to-month,Bank transfer,26.85,1825.80,No
CUST1181,0,No,No,21,No,No,Month-to-month,Mailed check,86.54,1817.34,Yes
CUST1182,1,No,Yes,21,No,No,Two year,Electronic check,59.97,1259.37,No
CUST1183,0,Yes,No,1,No,No,Month-to-month,Mailed check,45.37,45.37,No
CUST1184,1,No,Yes,15,Yes,Fiber optic,One year,Credit card,107.68,1615.20,Yes
CUST1185,1,No,Yes,17,No,No,Two year,Bank transfer,38.36,652.12,Yes
CUST1186,1,Yes,No,51,Yes,Fiber optic,Month-to-month,Bank transfer,71.50,3646.50,No
CUST1187,0,Yes,Yes,63,Yes,DSL,Month-to-month,Electronic check,99.58,6273.54,Yes
CUST1188,1,No,Yes,14,Yes,DSL,Month-to-month,Credit card,104.91,1468.74,Yes
CUST1189,1,Yes,No,59,Yes,No,One year,Mailed check,101.87,6010.33,Yes
CUST1190,1,No,Yes,50,Yes,DSL,Month-to-month,Bank transfer,109.66,5483.00,Yes
CUST1191,1,No,Yes,34,Yes,No,One year,Bank transfer,34.24,1164.16,No
CUST1192,0,Yes,Yes,6,Yes,No,One year,Credit card,114.05,684.30,Yes
CUST1193,1,Yes,No,49,Yes,Fiber optic,Month-to-month,Bank transfer,21.08,1032.92,No
CUST1194,0,No,No,6,No,DSL,Month-to-month,Credit card,45.59,273.54,Yes
CUST1195,1,No,No,69,No,No,Two year,Electronic check,28.40,1959.60,Yes
CUST1196,0,No,No,7,Yes,DSL,Two year,Bank transfer,114.55,801.85,Yes
CUST1197,0,No,No,51,No,Fiber optic,Two year,Mailed check,62.39,3181.89,No
CUST1198,1,Yes,Yes,1,No,DSL,One year,Credit card,51.53,51.53,Yes
CUST1199,1,No,Yes,13,No,Fiber optic,Month-to-month,Electronic check,36.71,477.23,No
CUST1200,0,Yes,Yes,43,Yes,Fiber optic,Two year,Mailed check,35.58,1529.94,Yes
CUST1201,1,Yes,No,27,No,Fiber optic,One year,Credit card,81.39,2197.53,Yes
CUST1202,1,No,Yes,71,Yes,No,Two year,Mailed check,24.71,1754.41,Yes
CUST1203,1,Yes,No,3,No,No,Two year,Bank transfer,79.43,238.29,Yes
CUST1204,0,Yes,Yes,58,No,DSL,Month-to-month,Electronic check,97.46,5652.68,Yes
CUST1205,1,No,No,17,No,No,Month-to-month,Credit card,80.10,1361.70,No
CUST1206,1,Yes,Yes,45,Yes,No,One year,Credit card,102.66,4619.70,Yes
CUST1207,1,Yes,Yes,58,Yes,DSL,Month-to-month,Electronic check,46.53,2698.74,No
CUST1208,0,No,No,56,Yes,Fiber optic,Two year,Mailed check,27.72,1552.32,Yes
CUST1209,1,No,Yes,54,Yes,Fiber optic,One year,Electronic check,92.10,4973.40,Yes
CUST1210,0,No,Yes,29,Yes,DSL,One year,Electronic check,102.81,2981.49,Yes
CUST1211,1,No,No,54,Yes,No,One year,Electronic check,70.17,3789.18,Yes
CUST1212,0,No,Yes,27,Yes,DSL,One year,Electronic check,102.06,2755.62,Yes
CUST1213,1,No,Yes,45,Yes,DSL,Month-to-month,Bank transfer,65.79,2960.55,Yes
CUST1214,1,No,No,31,Yes,No,Two year,Credit card,39.85,1235.35,No
CUST1215,0,Yes,No,36,No,DSL,Month-to-month,Mailed check,67.44,2427.84,Yes
CUST1216,0,Yes,No,61,No,No,Month-to-month,Mailed check,41.60,2537.60,Yes
CUST1217,0,No,No,37,Yes,No,One year,Electronic check,67.20,2486.40,No
CUST1218,1,Yes,No,67,No,DSL,Month-to-month,Electronic check,34.76,2328.92,Yes
CUST1219,1,Yes,Yes,36,No,Fiber optic,Month-to-month,Mailed check,38.56,1388.16,Yes
CUST1220,1,No,No,5,Yes,No,Two year,Mailed check,108.29,541.45,Yes
CUST1221,1,Yes,No,46,Yes,Fiber optic,One year,Bank transfer,31.59,1453.14,No
CUST1222,0,No,Yes,52,No,No,Month-to-month,Electronic check,42.43,2206.36,Yes
CUST1223,1,Yes,Yes,49,Yes,Fiber optic,One year,Mailed check,119.55,5857.95,Yes
CUST1224,1,No,Yes,6,No,DSL,Two year,Credit card,77.60,465.60,No
CUST1225,1,Yes,Yes,10,Yes,No,Month-to-month,Bank transfer,78.58,785.80,No
CUST1226,1,Yes,Yes,23,No,DSL,Two year,Bank transfer,104.50,2403.50,Yes
CUST1227,1,Yes,No,17,Yes,DSL,Two year,Electronic check,72.43,1231.31,No
CUST1228,1,No,Yes,44,No,DSL,One year,Bank transfer,42.18,1855.92,No
CUST1229,1,Yes,No,41,No,No,One year,Bank transfer,62.25,2552.25,No
CUST1230,0,Yes,Yes,15,No,DSL,One year,Credit card,95.50,1432.50,Yes
CUST1231,1,No,No,44,No,DSL,Month-to-month,Bank transfer,107.24,4718.56,Yes
CUST1232,1,No,Yes,58,Yes,No,One year,Credit card,47.32,2744.56,Yes
CUST1233,1,Yes,No,50,No,DSL,Month-to-month,Bank transfer,46.20,2310.00,Yes
CUST1234,1,Yes,No,52,Yes,No,Two year,Bank transfer,52.76,2743.52,Yes
CUST1235,0,Yes,No,70,No,DSL,One year,Electronic check,79.62,5573.40,No
CUST1236,0,Yes,No,68,Yes,Fiber optic,Two year,Electronic check,47.85,3253.80,No
CUST1237,0,No,No,63,No,DSL,One year,Electronic check,109.31,6886.53,Yes
CUST1238,0,Yes,No,58,Yes,Fiber optic,Two year,Electronic check,117.80,6832.40,No
CUST1239,0,Yes,No,23,No,No,Month-to-month,Mailed check,87.91,2021.93,Yes
CUST1240,0,No,No,44,No,Fiber optic,Two year,Electronic check,117.03,5149.32,No
CUST1241,1,Yes,No,44,Yes,No,Month-to-month,Electronic check,48.79,2146.76,No
CUST1242,0,Yes,No,52,No,DSL,One year,Electronic check,101.52,5279.04,Yes
CUST1243,0,Yes,Yes,67,No,Fiber optic,One year,Bank transfer,87.84,5885.28,Yes
CUST1244,1,No,No,28,No,DSL,One year,Bank transfer,46.32,1296.96,Yes
CUST1245,0,No,No,67,No,Fiber optic,Month-to-month,Bank transfer,51.84,3473.28,No
CUST1246,1,Yes,Yes,18,Yes,No,One year,Electronic check,68.86,1239.48,Yes
CUST1247,1,Yes,No,27,No,No,Month-to-month,Credit card,99.16,2677.32,Yes
CUST1248,0,No,No,51,Yes,No,Month-to-month,Mailed check,107.22,5468.22,No
CUST1249,1,Yes,Yes,60,Yes,No,Two year,Credit card,83.39,5003.40,No
CUST1250,0,Yes,Yes,49,Yes,DSL,One year,Credit card,92.16,4515.84,Yes
CUST1251,0,No,No,15,Yes,DSL,Two year,Credit card,46.38,695.70,Yes
CUST1252,1,No,Yes,68,No,DSL,Month-to-month,Credit card,94.11,6399.48,Yes
CUST1253,1,No,No,15,No,DSL,Two year,Mailed check,80.50,1207.50,No
CUST1254,0,Yes,No,51,Yes,DSL,One year,Credit card,42.29,2156.79,Yes
CUST1255,1,Yes,No,48,No,No,Month-to-month,Electronic check,115.02,5520.96,No
CUST1256,1,Yes,Yes,72,No,DSL,Two year,Credit card,71.29,5132.88,No
CUST1257,0,Yes,No,1,Yes,DSL,One year,Mailed check,99.45,99.45,No
CUST1258,0,No,No,7,Yes,DSL,One year,Mailed check,72.56,507.92,Yes
CUST1259,1,Yes,Yes,53,Yes,No,Two year,Credit card,113.29,6004.37,Yes
CUST1260,0,Yes,No,31,No,No,Month-to-month,Electronic check,34.13,1058.03,No
CUST1261,0,No,No,18,Yes,No,One year,Credit card,74.62,1343.16,No
CUST1262,0,No,No,12,Yes,No,Month-to-month,Bank transfer,22.52,270.24,No
CUST1263,0,Yes,No,48,No,DSL,One year,Mailed check,39.74,1907.52,No
CUST1264,0,No,No,30,No,DSL,Month-to-month,Credit card,48.10,1443.00,No
CUST1265,0,No,No,7,No,Fiber optic,Month-to-month,Bank transfer,67.26,470.82,No
CUST1266,0,Yes,Yes,3,No,DSL,One year,Electronic check,102.02,306.06,No
CUST1267,1,Yes,No,63,No,No,Two year,Bank transfer,66.67,4200.21,No
CUST1268,0,Yes,No,6,No,No,Two year,Mailed check,76.12,456.72,Yes
CUST1269,1,Yes,Yes,15,No,DSL,Two year,Bank transfer,112.41,1686.15,Yes
CUST1270,1,No,No,71,No,Fiber optic,Month-to-month,Bank transfer,95.65,6791.15,No
CUST1271,1,No,No,43,Yes,No,Two year,Bank transfer,25.02,1075.86,Yes
CUST1272,0,Yes,Yes,18,No,Fiber optic,Two year,Electronic check,37.65,677.70,Yes
CUST1273,0,Yes,Yes,22,Yes,No,One year,Electronic check,23.82,524.04,No
CUST1274,1,No,Yes,61,No,No,Month-to-month,Electronic check,26.91,1641.51,No
CUST1275,0,Yes,Yes,61,No,DSL,Two year,Electronic check,53.89,3287.29,No
CUST1276,1,Yes,Yes,53,Yes,No,One year,Credit card,92.79,4917.87,Yes
CUST1277,0,Yes,Yes,26,No,Fiber optic,Month-to-month,Bank transfer,44.44,1155.44,Yes
CUST1278,0,Yes,Yes,40,Yes,Fiber optic,One year,Mailed check,59.23,2369.20,Yes
CUST1279,1,No,No,8,No,DSL,Two year,Bank transfer,59.39,475.12,Yes
CUST1280,1,Yes,No,21,Yes,No,Month-to-month,Credit card,79.03,1659.63,No
CUST1281,1,No,No,43,Yes,Fiber optic,Month-to-month,Bank transfer,109.29,4699.47,Yes
CUST1282,0,Yes,Yes,21,No,DSL,Two year,Bank transfer,118.32,2484.72,Yes
CUST1283,1,Yes,No,3,Yes,Fiber optic,One year,Mailed check,80.46,241.38,Yes
CUST1284,0,No,Yes,31,Yes,DSL,Month-to-month,Mailed check,70.51,2185.81,Yes
CUST1285,0,Yes,No,27,No,Fiber optic,Month-to-month,Mailed check,88.19,2381.13,Yes
CUST1286,0,No,No,27,No,No,Month-to-month,Bank transfer,86.80,2343.60,No
CUST1287,1,Yes,No,57,Yes,Fiber optic,Two year,Credit card,72.39,4126.23,No
CUST1288,1,Yes,No,33,No,Fiber optic,One year,Electronic check,93.70,3092.10,No
CUST1289,1,Yes,Yes,44,Yes,DSL,Two year,Electronic check,69.13,3041.72,No
CUST1290,0,Yes,Yes,43,Yes,DSL,Month-to-month,Bank transfer,119.65,5144.95,Yes
CUST1291,0,Yes,No,31,Yes,DSL,One year,Electronic check,24.90,771.90,Yes
CUST1292,1,No,Yes,65,No,Fiber optic,One year,Electronic check,64.32,4180.80,No
CUST1293,0,No,Yes,17,No,DSL,Two year,Bank transfer,59.70,1014.90,Yes
CUST1294,0,Yes,No,15,Yes,No,Two year,Bank transfer,97.03,1455.45,Yes
CUST1295,1,Yes,Yes,34,Yes,DSL,Month-to-month,Credit card,39.08,1328.72,Yes
CUST1296,1,No,Yes,4,Yes,DSL,Two year,Electronic check,63.41,253.64,No
CUST1297,1,No,Yes,72,No,No,Two year,Bank transfer,89.79,6464.88,No
CUST1298,0,Yes,Yes,28,Yes,DSL,Two year,Electronic check,80.32,2248.96,Yes
CUST1299,0,Yes,No,2,No,DSL,Two year,Mailed check,74.51,149.02,Yes
CUST1300,0,No,No,17,Yes,Fiber optic,Two year,Mailed check,63.50,1079.50,No
CUST1301,0,Yes,Yes,58,Yes,Fiber optic,Month-to-month,Credit card,95.20,5521.60,No
CUST1302,0,No,No,9,Yes,DSL,One year,Bank transfer,84.64,761.76,Yes
CUST1303,1,Yes,No,31,Yes,No,Two year,Electronic check,107.47,3331.57,Yes
CUST1304,0,No,No,66,No,DSL,One year,Mailed check,93.30,6157.80,Yes
CUST1305,0,No,Yes,62,No,DSL,One year,Bank transfer,34.04,2110.48,No
CUST1306,0,Yes,Yes,19,No,DSL,Two year,Mailed check,81.95,1557.05,Yes
CUST1307,1,No,No,55,No,Fiber optic,Two year,Mailed check,24.45,1344.75,No
CUST1308,1,Yes,No,28,No,No,One year,Bank transfer,58.74,1644.72,Yes
CUST1309,1,Yes,Yes,50,Yes,No,Month-to-month,Mailed check,61.19,3059.50,Yes
CUST1310,0,Yes,No,65,No,No,One year,Bank transfer,105.49,6856.85,No
CUST1311,1,Yes,Yes,3,No,Fiber optic,Month-to-month,Credit card,38.04,114.12,No
CUST1312,1,No,No,52,No,Fiber optic,One year,Bank transfer,84.35,4386.20,Yes
CUST1313,1,Yes,Yes,10,No,DSL,Two year,Mailed check,39.24,392.40,Yes
CUST1314,0,Yes,Yes,21,Yes,Fiber optic,Month-to-month,Mailed check,114.87,2412.27,No
CUST1315,1,Yes,Yes,37,Yes,DSL,One year,Electronic check,72.95,2699.15,Yes
CUST1316,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Credit card,90.82,1362.30,Yes
CUST1317,0,No,No,9,No,DSL,Two year,Mailed check,84.65,761.85,No
CUST1318,1,Yes,Yes,44,Yes,Fiber optic,Month-to-month,Credit card,50.36,2215.84,No
CUST1319,0,No,No,39,Yes,No,Two year,Electronic check,110.12,4294.68,No
CUST1320,1,No,Yes,5,No,DSL,Two year,Credit card,82.72,413.60,Yes
CUST1321,0,No,Yes,25,No,Fiber optic,Month-to-month,Bank transfer,71.03,1775.75,Yes
CUST1322,1,Yes,No,56,No,Fiber optic,Two year,Credit card,72.84,4079.04,Yes
CUST1323,1,Yes,No,64,Yes,DSL,Two year,Mailed check,109.07,6980.48,No
CUST1324,1,Yes,No,72,No,Fiber optic,Two year,Mailed check,25.91,1865.52,Yes
CUST1325,0,Yes,Yes,52,Yes,No,Month-to-month,Bank transfer,58.91,3063.32,No
CUST1326,1,No,Yes,9,Yes,DSL,Two year,Mailed check,104.16,937.44,No
CUST1327,0,No,No,10,Yes,DSL,One year,Electronic check,23.75,237.50,Yes
CUST1328,1,Yes,Yes,10,Yes,DSL,Two year,Mailed check,83.92,839.20,Yes
CUST1329,0,Yes,No,62,Yes,DSL,One year,Electronic check,60.33,3740.46,Yes
CUST1330,0,Yes,Yes,60,No,DSL,Month-to-month,Credit card,40.46,2427.60,No
CUST1331,1,Yes,Yes,19,Yes,No,One year,Credit card,81.14,1541.66,No
CUST1332,1,Yes,Yes,38,Yes,DSL,Two year,Mailed check,103.11,3918.18,No
CUST1333,1,Yes,No,6,Yes,No,Two year,Mailed check,66.73,400.38,No
CUST1334,1,Yes,Yes,15,Yes,No,Two year,Bank transfer,34.67,520.05,Yes
CUST1335,1,No,No,47,Yes,No,Two year,Credit card,50.62,2379.14,Yes
CUST1336,0,No,No,45,No,DSL,Two year,Electronic check,118.14,5316.30,Yes
CUST1337,1,No,Yes,5,Yes,No,Two year,Bank transfer,31.11,155.55,No
CUST1338,1,No,No,53,Yes,DSL,Month-to-month,Bank transfer,36.07,1911.71,No
CUST1339,0,Yes,No,66,Yes,No,Two year,Credit card,119.02,7855.32,Yes
CUST1340,1,Yes,Yes,62,Yes,DSL,One year,Bank transfer,108.21,6709.02,No
CUST1341,1,Yes,No,23,No,Fiber optic,One year,Electronic check,90.71,2086.33,Yes
CUST1342,0,Yes,No,44,Yes,Fiber optic,One year,Bank transfer,35.10,1544.40,Yes
CUST1343,1,Yes,Yes,52,Yes,No,Month-to-month,Electronic check,44.05,2290.60,Yes
CUST1344,1,No,Yes,46,Yes,Fiber optic,One year,Electronic check,38.02,1748.92,No
CUST1345,1,Yes,Yes,19,Yes,No,One year,Mailed check,83.10,1578.90,No
CUST1346,0,No,No,47,No,No,One year,Credit card,59.89,2814.83,Yes
CUST1347,1,Yes,No,52,No,No,Month-to-month,Credit card,24.78,1288.56,Yes
CUST1348,0,No,Yes,24,No,Fiber optic,One year,Credit card,49.13,1179.12,Yes
CUST1349,1,Yes,No,17,Yes,No,One year,Credit card,106.07,1803.19,No
CUST1350,0,No,Yes,46,No,Fiber optic,Month-to-month,Electronic check,99.60,4581.60,No
CUST1351,1,Yes,Yes,64,No,Fiber optic,Two year,Credit card,84.30,5395.20,Yes
CUST1352,0,Yes,Yes,28,No,DSL,One year,Credit card,28.55,799.40,Yes
CUST1353,0,Yes,No,50,No,Fiber optic,Two year,Electronic check,108.28,5414.00,Yes
CUST1354,0,Yes,No,64,No,DSL,One year,Mailed check,73.45,4700.80,Yes
CUST1355,0,No,Yes,28,Yes,No,Month-to-month,Credit card,69.46,1944.88,Yes
CUST1356,0,Yes,Yes,56,No,No,Two year,Bank transfer,113.41,6350.96,No
CUST1357,0,No,No,59,No,DSL,Month-to-month,Mailed check,20.88,1231.92,Yes
CUST1358,1,Yes,Yes,5,No,No,Two year,Mailed check,75.59,377.95,No
CUST1359,1,No,No,54,Yes,DSL,Month-to-month,Mailed check,99.12,5352.48,Yes
CUST1360,0,Yes,Yes,44,Yes,DSL,Two year,Credit card,26.37,1160.28,No
CUST1361,0,Yes,Yes,42,No,No,Two year,Electronic check,55.72,2340.24,No
CUST1362,0,No,No,72,Yes,DSL,Two year,Credit card,117.75,8478.00,Yes
CUST1363,0,Yes,No,57,Yes,DSL,One year,Credit card,41.18,2347.26,No
CUST1364,1,Yes,No,47,No,DSL,Two year,Mailed check,73.12,3436.64,No
CUST1365,0,No,No,25,Yes,No,Two year,Electronic check,94.61,2365.25,Yes
CUST1366,1,Yes,No,44,No,No,One year,Credit card,59.04,2597.76,No
CUST1367,1,No,Yes,15,No,No,One year,Credit card,60.79,911.85,No
CUST1368,0,Yes,Yes,51,No,No,Month-to-month,Credit card,26.33,1342.83,Yes
CUST1369,0,No,No,53,Yes,No,Month-to-month,Credit card,39.01,2067.53,No
CUST1370,1,No,No,34,No,Fiber optic,One year,Electronic check,108.06,3674.04,No
CUST1371,1,No,Yes,8,No,Fiber optic,One year,Electronic check,101.83,814.64,No
CUST1372,0,No,Yes,70,Yes,DSL,One year,Electronic check,50.46,3532.20,Yes
CUST1373,0,Yes,No,21,No,Fiber optic,One year,Bank transfer,58.17,1221.57,Yes
CUST1374,0,Yes,No,7,Yes,No,One year,Electronic check,64.04,448.28,Yes
CUST1375,1,No,Yes,56,Yes,No,Month-to-month,Electronic check,54.59,3057.04,No
CUST1376,1,Yes,No,49,No,No,One year,Mailed check,85.39,4184.11,Yes
CUST1377,0,Yes,Yes,42,Yes,DSL,One year,Credit card,21.28,893.76,Yes
CUST1378,1,Yes,Yes,23,No,DSL,Month-to-month,Credit card,108.02,2484.46,No
CUST1379,1,No,No,52,Yes,DSL,Two year,Mailed check,50.06,2603.12,Yes
CUST1380,0,Yes,Yes,53,Yes,DSL,Month-to-month,Electronic check,107.24,5683.72,Yes
CUST1381,0,Yes,Yes,16,Yes,DSL,Month-to-month,Credit card,65.44,1047.04,No
CUST1382,1,No,Yes,37,Yes,DSL,One year,Bank transfer,97.63,3612.31,Yes
CUST1383,1,Yes,No,18,No,Fiber optic,Two year,Bank transfer,102.58,1846.44,Yes
CUST1384,0,No,Yes,20,No,No,Month-to-month,Mailed check,50.13,1002.60,No
CUST1385,0,No,No,46,Yes,Fiber optic,Two year,Bank transfer,84.03,3865.38,Yes
CUST1386,0,No,Yes,2,No,DSL,Month-to-month,Mailed check,80.74,161.48,Yes
CUST1387,0,Yes,Yes,63,No,No,One year,Bank transfer,67.60,4258.80,No
CUST1388,0,Yes,Yes,3,No,No,Month-to-month,Bank transfer,66.96,200.88,No
CUST1389,1,No,Yes,46,No,No,Month-to-month,Bank transfer,50.52,2323.92,Yes
CUST1390,1,No,Yes,49,No,Fiber optic,Month-to-month,Mailed check,51.02,2499.98,No
CUST1391,1,No,No,1,No,No,Two year,Credit card,74.82,74.82,No
CUST1392,1,No,No,22,No,DSL,Two year,Mailed check,23.23,511.06,Yes
CUST1393,0,No,Yes,14,Yes,DSL,One year,Electronic check,113.37,1587.18,No
CUST1394,0,No,No,45,No,Fiber optic,Two year,Electronic check,85.00,3825.00,No
CUST1395,0,Yes,No,6,Yes,Fiber optic,Two year,Bank transfer,64.34,386.04,Yes
CUST1396,1,No,Yes,65,Yes,DSL,Two year,Bank transfer,26.18,1701.70,No
CUST1397,1,No,No,21,Yes,Fiber optic,One year,Credit card,83.00,1743.00,Yes
CUST1398,1,No,No,4,No,No,One year,Credit card,21.77,87.08,Yes
CUST1399,0,Yes,No,3,No,Fiber optic,One year,Credit card,87.99,263.97,No
CUST1400,1,Yes,No,30,Yes,No,One year,Bank transfer,27.25,817.50,Yes
CUST1401,0,Yes,Yes,31,Yes,No,Month-to-month,Mailed check,85.61,2653.91,No
CUST1402,0,Yes,No,34,No,No,One year,Bank transfer,60.59,2060.06,Yes
CUST1403,0,No,Yes,20,No,No,One year,Electronic check,86.26,1725.20,Yes
CUST1404,0,Yes,Yes,54,No,No,Month-to-month,Bank transfer,33.85,1827.90,No
CUST1405,0,No,No,25,Yes,DSL,Month-to-month,Credit card,31.74,793.50,No
CUST1406,0,No,Yes,15,Yes,DSL,Two year,Electronic check,44.74,671.10,No
CUST1407,1,No,No,38,No,DSL,Two year,Bank transfer,61.15,2323.70,No
CUST1408,0,No,Yes,23,No,No,One year,Credit card,45.30,1041.90,Yes
CUST1409,0,No,No,52,Yes,Fiber optic,Two year,Bank transfer,28.20,1466.40,Yes
CUST1410,1,No,No,66,No,Fiber optic,Month-to-month,Bank transfer,52.50,3465.00,No
CUST1411,0,Yes,Yes,57,No,No,Two year,Credit card,90.58,5163.06,Yes
CUST1412,1,Yes,No,57,Yes,Fiber optic,Two year,Electronic check,78.31,4463.67,No
CUST1413,1,Yes,No,52,Yes,No,One year,Electronic check,116.33,6049.16,No
CUST1414,1,Yes,No,35,Yes,Fiber optic,Month-to-month,Mailed check,63.59,2225.65,Yes
CUST1415,0,Yes,No,14,Yes,No,Month-to-month,Electronic check,53.28,745.92,Yes
CUST1416,0,No,Yes,14,No,Fiber optic,Two year,Bank transfer,89.37,1251.18,No
CUST1417,1,Yes,Yes,33,Yes,Fiber optic,Two year,Credit card,61.20,2019.60,Yes
CUST1418,0,Yes,Yes,52,No,DSL,Two year,Electronic check,81.83,4255.16,No
CUST1419,0,Yes,No,1,No,Fiber optic,One year,Bank transfer,114.63,114.63,No
CUST1420,1,No,Yes,34,No,Fiber optic,Two year,Bank transfer,69.92,2377.28,No
CUST1421,1,No,No,19,Yes,No,Two year,Electronic check,69.82,1326.58,No
CUST1422,0,No,No,24,Yes,Fiber optic,One year,Credit card,97.52,2340.48,Yes
CUST1423,1,Yes,No,4,No,Fiber optic,Month-to-month,Credit card,95.61,382.44,Yes
CUST1424,1,Yes,Yes,36,No,Fiber optic,One year,Mailed check,71.62,2578.32,Yes
CUST1425,1,Yes,Yes,58,Yes,Fiber optic,Two year,Credit card,26.47,1535.26,No
CUST1426,0,Yes,Yes,32,No,Fiber optic,Two year,Credit card,118.08,3778.56,No
CUST1427,0,Yes,Yes,9,No,DSL,Month-to-month,Electronic check,57.73,519.57,No
CUST1428,0,No,No,67,No,Fiber optic,One year,Electronic check,51.67,3461.89,No
CUST1429,1,Yes,Yes,20,No,No,Two year,Bank transfer,118.15,2363.00,Yes
CUST1430,0,No,Yes,62,No,No,Month-to-month,Electronic check,107.21,6647.02,No
CUST1431,1,Yes,Yes,58,No,Fiber optic,Two year,Mailed check,53.02,3075.16,No
CUST1432,0,No,Yes,22,No,Fiber optic,Month-to-month,Bank transfer,50.83,1118.26,No
CUST1433,0,No,No,67,No,Fiber optic,Two year,Credit card,92.10,6170.70,Yes
CUST1434,1,No,Yes,48,Yes,DSL,Two year,Electronic check,53.43,2564.64,No
CUST1435,0,No,Yes,8,Yes,No,Month-to-month,Mailed check,45.14,361.12,Yes
CUST1436,1,Yes,Yes,15,No,DSL,Month-to-month,Bank transfer,117.97,1769.55,No
CUST1437,0,Yes,No,32,No,DSL,Two year,Mailed check,76.57,2450.24,Yes
CUST1438,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,Mailed check,96.25,5101.25,No
CUST1439,1,No,Yes,67,Yes,Fiber optic,Two year,Credit card,91.31,6117.77,Yes
CUST1440,1,Yes,Yes,4,Yes,No,Two year,Bank transfer,95.55,382.20,Yes
CUST1441,1,Yes,No,30,No,Fiber optic,One year,Electronic check,110.34,3310.20,Yes
CUST1442,0,Yes,No,13,Yes,No,Two year,Credit card,70.08,911.04,No
CUST1443,0,Yes,Yes,21,Yes,DSL,Two year,Mailed check,95.34,2002.14,Yes
CUST1444,0,No,Yes,41,No,No,Month-to-month,Bank transfer,99.68,4086.88,Yes
CUST1445,1,No,No,19,Yes,No,One year,Credit card,114.64,2178.16,Yes
CUST1446,1,Yes,No,48,No,No,Month-to-month,Electronic check,91.31,4382.88,Yes
CUST1447,1,Yes,No,63,Yes,DSL,Month-to-month,Mailed check,109.26,6883.38,Yes
CUST1448,0,Yes,No,20,Yes,DSL,Two year,Bank transfer,29.50,590.00,Yes
CUST1449,0,No,No,64,Yes,Fiber optic,Two year,Credit card,32.61,2087.04,Yes
CUST1450,1,No,Yes,37,Yes,Fiber optic,Two year,Credit card,35.83,1325.71,Yes
CUST1451,0,No,Yes,31,Yes,No,Month-to-month,Mailed check,34.48,1068.88,No
CUST1452,1,Yes,Yes,18,No,No,Month-to-month,Credit card,28.75,517.50,Yes
CUST1453,0,No,Yes,20,No,DSL,Two year,Electronic check,32.26,645.20,Yes
CUST1454,0,No,No,11,Yes,DSL,Month-to-month,Electronic check,119.59,1315.49,Yes
CUST1455,1,No,No,44,No,DSL,One year,Electronic check,47.22,2077.68,Yes
CUST1456,0,No,No,64,Yes,No,One year,Bank transfer,67.80,4339.20,Yes
CUST1457,0,No,No,34,Yes,No,One year,Credit card,102.16,3473.44,No
CUST1458,1,Yes,No,65,Yes,DSL,Month-to-month,Electronic check,31.83,2068.95,No
CUST1459,1,Yes,Yes,55,Yes,No,One year,Electronic check,51.74,2845.70,Yes
CUST1460,0,Yes,Yes,1,Yes,DSL,Two year,Bank transfer,35.93,35.93,No
CUST1461,1,Yes,Yes,38,No,Fiber optic,Two year,Credit card,26.26,997.88,No
CUST1462,0,No,Yes,9,No,DSL,Two year,Electronic check,116.08,1044.72,No
